Pathogen,Host_clean,Disease_name,HostTaxID,PathogenTaxID,PathogenGenus,PathogenFamily,PathogenOrder,PathogenClass,HostPhylum,HostClass,HostFamily,HostOrder,DetectionMethod,high_quality_detection,downstream_default_include,downstream_review_reason,in_gibb_etal,in_empres_i,PHEIC risk,MainSource
Alphainfluenzavirus influenzae (H5N1),Tachybaptus ruficollis,Influenza (H5N1 avian influenza),100828,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,PODICIPEDIDAE,PODICIPEDIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Threskiornis aethiopicus,Influenza (H5N1 avian influenza),100858,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,THRESKIORNITHIDAE,PELECANIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Vanellus vanellus,Influenza (H5N1 avian influenza),100859,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,CHARADRIIDAE,CHARADRIIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),lobodon carcinophaga,Influenza (H5N1 avian influenza),101849,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Anser canagicus,Influenza (H5N1 avian influenza),107021,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ANATIDAE,ANSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Bucephala clangula,Influenza (H5N1 avian influenza),107022,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ANATIDAE,ANSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Mergellus albellus,Influenza (H5N1 avian influenza),107026,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ANATIDAE,ANSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Gallinago gallinago,Influenza (H5N1 avian influenza),107377,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,SCOLOPACIDAE,CHARADRIIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Sterna hirundo,Influenza (H5N1 avian influenza),108405,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,LARIDAE,CHARADRIIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Ardea alba,Influenza (H5N1 avian influenza),110620,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ARDEIDAE,PELECANIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Bubulcus ibis,Influenza (H5N1 avian influenza),110668,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ARDEIDAE,PELECANIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Butorides virescens,Influenza (H5N1 avian influenza),110671,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Egretta thula,Influenza (H5N1 avian influenza),110681,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ARDEIDAE,PELECANIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Aythya valisineria,Influenza (H5N1 avian influenza),110915,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ANATIDAE,ANSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Cygnus columbianus,Influenza (H5N1 avian influenza),110926,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ANATIDAE,ANSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Asio otus,Influenza (H5N1 avian influenza),111810,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,STRIGIDAE,STRIGIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Strix aluco,Influenza (H5N1 avian influenza),111821,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,STRIGIDAE,STRIGIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Buteo lagopus,Influenza (H5N1 avian influenza),115229,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ACCIPITRIDAE,ACCIPITRIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Spilopelia chinensis,Influenza (H5N1 avian influenza),115700,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,COLUMBIDAE,COLUMBIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Gracula religiosa,Influenza (H5N1 avian influenza),116992,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,STURNIDAE,PASSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Phoenicopterus chilensis,Influenza (H5N1 avian influenza),117000,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,PHOENICOPTERIDAE,PHOENICOPTERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Larus glaucoides,Influenza (H5N1 avian influenza),118194,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,LARIDAE,CHARADRIIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Larus glaucescens,Influenza (H5N1 avian influenza),119606,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,LARIDAE,CHARADRIIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Larus schistisagus,Influenza (H5N1 avian influenza),119607,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,LARIDAE,CHARADRIIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Larus vegae,Influenza (H5N1 avian influenza),119608,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Larus cachinnans,Influenza (H5N1 avian influenza),119609,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,LARIDAE,CHARADRIIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Larus michahellis,Influenza (H5N1 avian influenza),119627,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,LARIDAE,CHARADRIIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Larus armenicus,Influenza (H5N1 avian influenza),119635,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,LARIDAE,CHARADRIIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Larus hyperboreus,Influenza (H5N1 avian influenza),119637,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,LARIDAE,CHARADRIIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),larus mongolicus,Influenza (H5N1 avian influenza),119967,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Falco rusticolus,Influenza (H5N1 avian influenza),120794,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,FALCONIDAE,FALCONIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Emberiza spodocephala,Influenza (H5N1 avian influenza),125294,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,EMBERIZIDAE,PASSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Leucophaeus atricilla,Influenza (H5N1 avian influenza),126679,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Larus californicus,Influenza (H5N1 avian influenza),126681,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,LARIDAE,CHARADRIIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Larus delawarensis,Influenza (H5N1 avian influenza),126683,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,LARIDAE,CHARADRIIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Ichthyaetus ichthyaetus,Influenza (H5N1 avian influenza),126702,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Larus occidentalis,Influenza (H5N1 avian influenza),126713,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,LARIDAE,CHARADRIIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Larus glaucoides thayeri,Influenza (H5N1 avian influenza),126718,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Thalasseus sandvicensis,Influenza (H5N1 avian influenza),126723,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,LARIDAE,CHARADRIIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Athene noctua,Influenza (H5N1 avian influenza),126797,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,STRIGIDAE,STRIGIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Strix nebulosa,Influenza (H5N1 avian influenza),126836,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,STRIGIDAE,STRIGIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),anourosorex squamipes,Influenza (H5N1 avian influenza),127560,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Xema sabini,Influenza (H5N1 avian influenza),128050,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,LARIDAE,CHARADRIIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Ochotona curzoniae,Influenza (H5N1 avian influenza),130825,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,MAMMALIA,OCHOTONIDAE,LAGOMORPHA,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Anser brachyrhynchus,Influenza (H5N1 avian influenza),132585,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ANATIDAE,ANSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Anser erythropus,Influenza (H5N1 avian influenza),132586,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ANATIDAE,ANSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Anser fabalis,Influenza (H5N1 avian influenza),132587,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ANATIDAE,ANSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Icteria virens,Influenza (H5N1 avian influenza),135437,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ICTERIDAE,PASSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Columba guinea,Influenza (H5N1 avian influenza),135627,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,COLUMBIDAE,COLUMBIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),spilopelia senegalensis,Influenza (H5N1 avian influenza),135635,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Lophura leucomelanos,Influenza (H5N1 avian influenza),140445,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,PHASIANIDAE,GALLIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Geothlypis tolmiei,Influenza (H5N1 avian influenza),142474,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,PARULIDAE,PASSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Phalacrocorax capensis,Influenza (H5N1 avian influenza),146614,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,PHALACROCORACIDAE,SULIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Leucocarbo bougainvilliorum,Influenza (H5N1 avian influenza),146616,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Falco naumanni,Influenza (H5N1 avian influenza),148594,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,FALCONIDAE,FALCONIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Amazona oratrix,Influenza (H5N1 avian influenza),152276,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,PSITTACIDAE,PSITTACIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Buteo swainsoni,Influenza (H5N1 avian influenza),156757,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ACCIPITRIDAE,ACCIPITRIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Pica hudsonia,Influenza (H5N1 avian influenza),158052,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,CORVIDAE,PASSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Catharus fuscescens,Influenza (H5N1 avian influenza),159581,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,TURDIDAE,PASSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Bombycilla cedrorum,Influenza (H5N1 avian influenza),161648,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,BOMBYCILLIDAE,PASSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Numenius phaeopus,Influenza (H5N1 avian influenza),161676,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,SCOLOPACIDAE,CHARADRIIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Limosa limosa,Influenza (H5N1 avian influenza),161680,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,SCOLOPACIDAE,CHARADRIIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Arctocephalus australis,Influenza (H5N1 avian influenza),161928,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,MAMMALIA,OTARIIDAE,CARNIVORA,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Otaria byronia,Influenza (H5N1 avian influenza),161932,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,MAMMALIA,OTARIIDAE,CARNIVORA,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),crocidura lasiura,Influenza (H5N1 avian influenza),167043,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Tringa glareola,Influenza (H5N1 avian influenza),171269,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,SCOLOPACIDAE,CHARADRIIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Tringa totanus,Influenza (H5N1 avian influenza),171271,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,SCOLOPACIDAE,CHARADRIIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Pluvialis squatarola,Influenza (H5N1 avian influenza),171273,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,CHARADRIIDAE,CHARADRIIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Chlamydotis undulata,Influenza (H5N1 avian influenza),172680,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,OTIDIDAE,OTIDIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Myiopsitta monachus,Influenza (H5N1 avian influenza),176066,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,PSITTACIDAE,PSITTACIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Streptopelia decaocto,Influenza (H5N1 avian influenza),177147,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,COLUMBIDAE,COLUMBIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Larus crassirostris,Influenza (H5N1 avian influenza),179808,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,LARIDAE,CHARADRIIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Parkesia noveboracensis,Influenza (H5N1 avian influenza),182947,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,PARULIDAE,PASSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Contopus sordidulus,Influenza (H5N1 avian influenza),183522,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,TYRANNIDAE,PASSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Empidonax difficilis,Influenza (H5N1 avian influenza),183525,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,TYRANNIDAE,PASSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),crocidura shantungensis,Influenza (H5N1 avian influenza),183721,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,NA,NA,NA,NA,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Branta leucopsis,Influenza (H5N1 avian influenza),184711,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ANATIDAE,ANSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Branta bernicla,Influenza (H5N1 avian influenza),184712,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ANATIDAE,ANSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Haematopus ater,Influenza (H5N1 avian influenza),185689,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,HAEMATOPODIDAE,CHARADRIIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Ardea purpurea,Influenza (H5N1 avian influenza),188373,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ARDEIDAE,PELECANIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Ardeola bacchus,Influenza (H5N1 avian influenza),188375,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ARDEIDAE,PELECANIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Egretta garzetta,Influenza (H5N1 avian influenza),188379,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ARDEIDAE,PELECANIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Aythya affinis,Influenza (H5N1 avian influenza),189533,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ANATIDAE,ANSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Aythya marila,Influenza (H5N1 avian influenza),189534,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ANATIDAE,ANSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Aythya collaris,Influenza (H5N1 avian influenza),189535,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ANATIDAE,ANSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Calidris acuminata,Influenza (H5N1 avian influenza),192723,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,SCOLOPACIDAE,CHARADRIIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Athene cunicularia,Influenza (H5N1 avian influenza),194338,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,STRIGIDAE,STRIGIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
Alphainfluenzavirus influenzae (H5N1),Aythya nyroca,Influenza (H5N1 avian influenza),197939,2955291,alphainfluenzavirus,orthomyxoviridae,articulavirales,insthoviricetes,CHORDATA,AVES,ANATIDAE,ANSERIFORMES,PCR/Sequencing,TRUE,TRUE,NA,TRUE,TRUE,High,VIRION
