disease,v_species,v_group,evidence_level,evidence_basis,location,source,notes,record_source,disease_name_clean,disease_name_stem,v_species_clean,v_group_clean,network_disease_name,alias_match_network_disease_name,alias_match_type,stem_match_network_disease_name,stem_match_type,matched_network_disease_name,disease_match_method
oropouche fever,Limatus durhamii,mosquito,weak,review,Brazil,Ayres et al. 2026,PCR only,lit_review,oropouche fever,oropouche,limatus durhamii,mosquito,,Oropouche fever,disease_name_exact,Oropouche fever,disease_name_stem,Oropouche fever,alias_disease_name_exact
oropouche fever,Culicoides paraensis,midge,confirmed,review,,Gallichotte et al. 2025,principal vector,lit_review,oropouche fever,oropouche,culicoides paraensis,midge,,Oropouche fever,disease_name_exact,Oropouche fever,disease_name_stem,Oropouche fever,alias_disease_name_exact
oropouche fever,Culicoides sonorensis,midge,probable,review,,Gallichotte et al. 2025,high competence,lit_review,oropouche fever,oropouche,culicoides sonorensis,midge,,Oropouche fever,disease_name_exact,Oropouche fever,disease_name_stem,Oropouche fever,alias_disease_name_exact
oropouche fever,Coquillettidia venezuelensis,mosquito,candidate,review,Trinidad and Tobago,Gallichotte et al. 2025,potential sylvatic vector,lit_review,oropouche fever,oropouche,coquillettidia venezuelensis,mosquito,,Oropouche fever,disease_name_exact,Oropouche fever,disease_name_stem,Oropouche fever,alias_disease_name_exact
oropouche fever,Aedes serratus,mosquito,candidate,review,Brazil,Gallichotte et al. 2025,potential sylvatic vector,lit_review,oropouche fever,oropouche,aedes serratus,mosquito,,Oropouche fever,disease_name_exact,Oropouche fever,disease_name_stem,Oropouche fever,alias_disease_name_exact
oropouche fever,Culex quinquefasciatus,mosquito,candidate,review,,Gallichotte et al. 2025,poor vector; low competence,lit_review,oropouche fever,oropouche,culex quinquefasciatus,mosquito,,Oropouche fever,disease_name_exact,Oropouche fever,disease_name_stem,Oropouche fever,alias_disease_name_exact
oropouche fever,Aedes aegypti,mosquito,candidate,review,,Gallichotte et al. 2025,limited competence,lit_review,oropouche fever,oropouche,aedes aegypti,mosquito,,Oropouche fever,disease_name_exact,Oropouche fever,disease_name_stem,Oropouche fever,alias_disease_name_exact
oropouche fever,Aedes albopictus,mosquito,candidate,review,,Gallichotte et al. 2025,limited competence,lit_review,oropouche fever,oropouche,aedes albopictus,mosquito,,Oropouche fever,disease_name_exact,Oropouche fever,disease_name_stem,Oropouche fever,alias_disease_name_exact
oropouche fever,Aedes scapularis,mosquito,weak,review,,Gallichotte et al. 2025,parenteral inoculation only,lit_review,oropouche fever,oropouche,aedes scapularis,mosquito,,Oropouche fever,disease_name_exact,Oropouche fever,disease_name_stem,Oropouche fever,alias_disease_name_exact
oropouche fever,Psorophora ferox,mosquito,weak,review,,Gallichotte et al. 2025,parenteral inoculation only,lit_review,oropouche fever,oropouche,psorophora ferox,mosquito,,Oropouche fever,disease_name_exact,Oropouche fever,disease_name_stem,Oropouche fever,alias_disease_name_exact
oropouche fever,Culex tarsalis,mosquito,candidate,review,,Gallichotte et al. 2025,limited transmission,lit_review,oropouche fever,oropouche,culex tarsalis,mosquito,,Oropouche fever,disease_name_exact,Oropouche fever,disease_name_stem,Oropouche fever,alias_disease_name_exact
oropouche fever,Culicoides paraensis,midge,confirmed,review,,González et al. 2025,principal vector,lit_review,oropouche fever,oropouche,culicoides paraensis,midge,,Oropouche fever,disease_name_exact,Oropouche fever,disease_name_stem,Oropouche fever,alias_disease_name_exact
oropouche fever,Culex quinquefasciatus,mosquito,candidate,field,Cuba,González et al. 2025,PCR only; Cuban outbreak,lit_review,oropouche fever,oropouche,culex quinquefasciatus,mosquito,,Oropouche fever,disease_name_exact,Oropouche fever,disease_name_stem,Oropouche fever,alias_disease_name_exact
oropouche fever,Aedes aegypti,mosquito,candidate,field,Cuba,González et al. 2025,PCR only; Cuban outbreak,lit_review,oropouche fever,oropouche,aedes aegypti,mosquito,,Oropouche fever,disease_name_exact,Oropouche fever,disease_name_stem,Oropouche fever,alias_disease_name_exact
oropouche fever,Coquillettidia venezuelensis,mosquito,candidate,review,,González et al. 2025,potential vector,lit_review,oropouche fever,oropouche,coquillettidia venezuelensis,mosquito,,Oropouche fever,disease_name_exact,Oropouche fever,disease_name_stem,Oropouche fever,alias_disease_name_exact
oropouche fever,Aedes serratus,mosquito,candidate,review,,González et al. 2025,potential vector,lit_review,oropouche fever,oropouche,aedes serratus,mosquito,,Oropouche fever,disease_name_exact,Oropouche fever,disease_name_stem,Oropouche fever,alias_disease_name_exact
oropouche fever,Culex pipiens,mosquito,weak,lab,Italy,Mancuso et al. 2025,no competence detected,lit_review,oropouche fever,oropouche,culex pipiens,mosquito,,Oropouche fever,disease_name_exact,Oropouche fever,disease_name_stem,Oropouche fever,alias_disease_name_exact
oropouche fever,Aedes albopictus,mosquito,weak,lab,Italy,Mancuso et al. 2025,no competence detected,lit_review,oropouche fever,oropouche,aedes albopictus,mosquito,,Oropouche fever,disease_name_exact,Oropouche fever,disease_name_stem,Oropouche fever,alias_disease_name_exact
oropouche fever,Culicoides paraensis,midge,confirmed,review,,Romero-Alvarez and Escobar 2018,main vector,lit_review,oropouche fever,oropouche,culicoides paraensis,midge,,Oropouche fever,disease_name_exact,Oropouche fever,disease_name_stem,Oropouche fever,alias_disease_name_exact
oropouche fever,Coquillettidia venezuelensis,mosquito,candidate,review,Trinidad,Romero-Alvarez and Escobar 2018,sylvatic cycle,lit_review,oropouche fever,oropouche,coquillettidia venezuelensis,mosquito,,Oropouche fever,disease_name_exact,Oropouche fever,disease_name_stem,Oropouche fever,alias_disease_name_exact
oropouche fever,Aedes (Ochlerotatus) serratus,mosquito,candidate,review,Brazil,Romero-Alvarez and Escobar 2018,sylvatic cycle,lit_review,oropouche fever,oropouche,aedes ochlerotatus serratus,mosquito,,Oropouche fever,disease_name_exact,Oropouche fever,disease_name_stem,Oropouche fever,alias_disease_name_exact
oropouche fever,Culex quinquefasciatus,mosquito,candidate,review,Brazil,Romero-Alvarez and Escobar 2018,candidate competent vector,lit_review,oropouche fever,oropouche,culex quinquefasciatus,mosquito,,Oropouche fever,disease_name_exact,Oropouche fever,disease_name_stem,Oropouche fever,alias_disease_name_exact
oropouche fever,Culicoides paraensis,midge,confirmed,review,,Sakkas et al. 2018,primary urban vector,lit_review,oropouche fever,oropouche,culicoides paraensis,midge,,Oropouche fever,disease_name_exact,Oropouche fever,disease_name_stem,Oropouche fever,alias_disease_name_exact
oropouche fever,Coquillettidia venezuelensis,mosquito,probable,review,,Sakkas et al. 2018,secondary vector; sylvatic cycle,lit_review,oropouche fever,oropouche,coquillettidia venezuelensis,mosquito,,Oropouche fever,disease_name_exact,Oropouche fever,disease_name_stem,Oropouche fever,alias_disease_name_exact
oropouche fever,Aedes (Ochlerotatus) serratus,mosquito,probable,review,,Sakkas et al. 2018,secondary vector; sylvatic cycle,lit_review,oropouche fever,oropouche,aedes ochlerotatus serratus,mosquito,,Oropouche fever,disease_name_exact,Oropouche fever,disease_name_stem,Oropouche fever,alias_disease_name_exact
oropouche fever,Culex quinquefasciatus,mosquito,candidate,review,,Sakkas et al. 2018,less important vector,lit_review,oropouche fever,oropouche,culex quinquefasciatus,mosquito,,Oropouche fever,disease_name_exact,Oropouche fever,disease_name_stem,Oropouche fever,alias_disease_name_exact
oropouche fever,Culicoides,midge,candidate,review,,Sakkas et al. 2018,genus-level sylvatic vector,lit_review,oropouche fever,oropouche,culicoides,midge,,Oropouche fever,disease_name_exact,Oropouche fever,disease_name_stem,Oropouche fever,alias_disease_name_exact
oropouche fever,Culicoides paraensis,midge,confirmed,review,Brazil,Sciancalepore et al. 2022,primary vector,lit_review,oropouche fever,oropouche,culicoides paraensis,midge,,Oropouche fever,disease_name_exact,Oropouche fever,disease_name_stem,Oropouche fever,alias_disease_name_exact
oropouche fever,Culex quinquefasciatus,mosquito,probable,review,Brazil,Sciancalepore et al. 2022,considerable urban vector,lit_review,oropouche fever,oropouche,culex quinquefasciatus,mosquito,,Oropouche fever,disease_name_exact,Oropouche fever,disease_name_stem,Oropouche fever,alias_disease_name_exact
oropouche fever,Ochlerotatus serratus,mosquito,candidate,review,Brazil,Sciancalepore et al. 2022,listed mosquito vector,lit_review,oropouche fever,oropouche,ochlerotatus serratus,mosquito,,Oropouche fever,disease_name_exact,Oropouche fever,disease_name_stem,Oropouche fever,alias_disease_name_exact
oropouche fever,Aedes aegypti,mosquito,candidate,review,Brazil,Sciancalepore et al. 2022,listed mosquito vector,lit_review,oropouche fever,oropouche,aedes aegypti,mosquito,,Oropouche fever,disease_name_exact,Oropouche fever,disease_name_stem,Oropouche fever,alias_disease_name_exact
oropouche fever,Culicoides paraensis,midge,confirmed,review,,Ayres et al. 2026,principal urban vector,lit_review,oropouche fever,oropouche,culicoides paraensis,midge,,Oropouche fever,disease_name_exact,Oropouche fever,disease_name_stem,Oropouche fever,alias_disease_name_exact
oropouche fever,Culex quinquefasciatus,mosquito,candidate,review,,Ayres et al. 2026,secondary vector; debated,lit_review,oropouche fever,oropouche,culex quinquefasciatus,mosquito,,Oropouche fever,disease_name_exact,Oropouche fever,disease_name_stem,Oropouche fever,alias_disease_name_exact
plague,Xenopsylla cheopis,flea,probable,review,,Ben Ari et al. 2011,likely main vector in human foci,lit_review,plague,plague,xenopsylla cheopis,flea,,Plague,disease_name_exact,Plague,disease_name_exact,Plague,alias_disease_name_exact
plague,Citellophilus tesquorum altaicus,flea,candidate,review,,Ben Ari et al. 2011,winter maintenance in hibernating rodents,lit_review,plague,plague,citellophilus tesquorum altaicus,flea,,Plague,disease_name_exact,Plague,disease_name_exact,Plague,alias_disease_name_exact
plague,Aetheca wagneri,flea,confirmed,review,North America,Eisen et al. 2009 Table 1,experimentally confirmed,lit_review,plague,plague,aetheca wagneri,flea,,Plague,disease_name_exact,Plague,disease_name_exact,Plague,alias_disease_name_exact
plague,Ctenocephalides felis,flea,confirmed,review,North America,Eisen et al. 2009 Table 1,experimentally confirmed,lit_review,plague,plague,ctenocephalides felis,flea,,Plague,disease_name_exact,Plague,disease_name_exact,Plague,alias_disease_name_exact
plague,Echidnophaga gallinaceus,flea,confirmed,review,North America,Eisen et al. 2009 Table 1,experimentally confirmed,lit_review,plague,plague,echidnophaga gallinaceus,flea,,Plague,disease_name_exact,Plague,disease_name_exact,Plague,alias_disease_name_exact
plague,Epitedia wenmanni,flea,confirmed,review,North America,Eisen et al. 2009 Table 1,experimentally confirmed,lit_review,plague,plague,epitedia wenmanni,flea,,Plague,disease_name_exact,Plague,disease_name_exact,Plague,alias_disease_name_exact
plague,Epitedia eumolpi,flea,confirmed,review,North America,Eisen et al. 2009 Table 1,experimentally confirmed,lit_review,plague,plague,epitedia eumolpi,flea,,Plague,disease_name_exact,Plague,disease_name_exact,Plague,alias_disease_name_exact
plague,Hoplopsyllus anomalus,flea,confirmed,review,North America,Eisen et al. 2009 Table 1,experimentally confirmed,lit_review,plague,plague,hoplopsyllus anomalus,flea,,Plague,disease_name_exact,Plague,disease_name_exact,Plague,alias_disease_name_exact
plague,Hystrichopsylla linsdalei,flea,confirmed,review,North America,Eisen et al. 2009 Table 1,experimentally confirmed,lit_review,plague,plague,hystrichopsylla linsdalei,flea,,Plague,disease_name_exact,Plague,disease_name_exact,Plague,alias_disease_name_exact
plague,Malaraeus telchinum,flea,confirmed,review,North America,Eisen et al. 2009 Table 1,experimentally confirmed,lit_review,plague,plague,malaraeus telchinum,flea,,Plague,disease_name_exact,Plague,disease_name_exact,Plague,alias_disease_name_exact
plague,Megabothris abantis,flea,confirmed,review,North America,Eisen et al. 2009 Table 1,experimentally confirmed,lit_review,plague,plague,megabothris abantis,flea,,Plague,disease_name_exact,Plague,disease_name_exact,Plague,alias_disease_name_exact
plague,Nosopsyllus fasciatus,flea,confirmed,review,North America,Eisen et al. 2009 Table 1,experimentally confirmed,lit_review,plague,plague,nosopsyllus fasciatus,flea,,Plague,disease_name_exact,Plague,disease_name_exact,Plague,alias_disease_name_exact
plague,Opisodasys nesiotis,flea,confirmed,review,North America,Eisen et al. 2009 Table 1,OCR spelling uncertain,lit_review,plague,plague,opisodasys nesiotis,flea,,Plague,disease_name_exact,Plague,disease_name_exact,Plague,alias_disease_name_exact
plague,Orchopeas sexdentatus,flea,confirmed,review,North America,Eisen et al. 2009 Table 1,experimentally confirmed,lit_review,plague,plague,orchopeas sexdentatus,flea,,Plague,disease_name_exact,Plague,disease_name_exact,Plague,alias_disease_name_exact
plague,Oropsylla bruneri,flea,confirmed,review,North America,Eisen et al. 2009 Table 1,experimentally confirmed,lit_review,plague,plague,oropsylla bruneri,flea,,Plague,disease_name_exact,Plague,disease_name_exact,Plague,alias_disease_name_exact
plague,Oropsylla hirsuta,flea,confirmed,review,North America,Eisen et al. 2009 Table 1,experimentally confirmed,lit_review,plague,plague,oropsylla hirsuta,flea,,Plague,disease_name_exact,Plague,disease_name_exact,Plague,alias_disease_name_exact
plague,Oropsylla idahoensis,flea,confirmed,review,North America,Eisen et al. 2009 Table 1,experimentally confirmed,lit_review,plague,plague,oropsylla idahoensis,flea,,Plague,disease_name_exact,Plague,disease_name_exact,Plague,alias_disease_name_exact
plague,Oropsylla labis,flea,confirmed,review,North America,Eisen et al. 2009 Table 1,experimentally confirmed,lit_review,plague,plague,oropsylla labis,flea,,Plague,disease_name_exact,Plague,disease_name_exact,Plague,alias_disease_name_exact
plague,Oropsylla montana,flea,confirmed,review,North America,Eisen et al. 2009 Table 1,experimentally confirmed,lit_review,plague,plague,oropsylla montana,flea,,Plague,disease_name_exact,Plague,disease_name_exact,Plague,alias_disease_name_exact
plague,Oropsylla rupestris,flea,confirmed,review,North America,Eisen et al. 2009 Table 1,experimentally confirmed,lit_review,plague,plague,oropsylla rupestris,flea,,Plague,disease_name_exact,Plague,disease_name_exact,Plague,alias_disease_name_exact
plague,Oropsylla tuberculata,flea,confirmed,review,North America,Eisen et al. 2009 Table 1,experimentally confirmed,lit_review,plague,plague,oropsylla tuberculata,flea,,Plague,disease_name_exact,Plague,disease_name_exact,Plague,alias_disease_name_exact
plague,Oropsylla tuberculata cynomuris,flea,confirmed,review,North America,Eisen et al. 2009 Table 1,experimentally confirmed,lit_review,plague,plague,oropsylla tuberculata cynomuris,flea,,Plague,disease_name_exact,Plague,disease_name_exact,Plague,alias_disease_name_exact
plague,Pleochaetis exilis,flea,confirmed,review,North America,Eisen et al. 2009 Table 1,experimentally confirmed,lit_review,plague,plague,pleochaetis exilis,flea,,Plague,disease_name_exact,Plague,disease_name_exact,Plague,alias_disease_name_exact
plague,Polygenis gwyni,flea,confirmed,review,North America,Eisen et al. 2009 Table 1,experimentally confirmed,lit_review,plague,plague,polygenis gwyni,flea,,Plague,disease_name_exact,Plague,disease_name_exact,Plague,alias_disease_name_exact
plague,Pulex irritans,flea,confirmed,review,North America,Eisen et al. 2009 Table 1,experimentally confirmed,lit_review,plague,plague,pulex irritans,flea,,Plague,disease_name_exact,Plague,disease_name_exact,Plague,alias_disease_name_exact
plague,Thrassis acamantis,flea,confirmed,review,North America,Eisen et al. 2009 Table 1,experimentally confirmed,lit_review,plague,plague,thrassis acamantis,flea,,Plague,disease_name_exact,Plague,disease_name_exact,Plague,alias_disease_name_exact
plague,Thrassis arizonensis,flea,confirmed,review,North America,Eisen et al. 2009 Table 1,experimentally confirmed,lit_review,plague,plague,thrassis arizonensis,flea,,Plague,disease_name_exact,Plague,disease_name_exact,Plague,alias_disease_name_exact
plague,Thrassis bacchi,flea,confirmed,review,North America,Eisen et al. 2009 Table 1,experimentally confirmed,lit_review,plague,plague,thrassis bacchi,flea,,Plague,disease_name_exact,Plague,disease_name_exact,Plague,alias_disease_name_exact
plague,Thrassis fotus,flea,confirmed,review,North America,Eisen et al. 2009 Table 1,experimentally confirmed,lit_review,plague,plague,thrassis fotus,flea,,Plague,disease_name_exact,Plague,disease_name_exact,Plague,alias_disease_name_exact
plague,Thrassis francisi,flea,confirmed,review,North America,Eisen et al. 2009 Table 1,experimentally confirmed,lit_review,plague,plague,thrassis francisi,flea,,Plague,disease_name_exact,Plague,disease_name_exact,Plague,alias_disease_name_exact
plague,Thrassis pandorae,flea,confirmed,review,North America,Eisen et al. 2009 Table 1,experimentally confirmed,lit_review,plague,plague,thrassis pandorae,flea,,Plague,disease_name_exact,Plague,disease_name_exact,Plague,alias_disease_name_exact
plague,Xenopsylla cheopis,flea,confirmed,review,North America,Eisen et al. 2009 Table 1,experimentally confirmed,lit_review,plague,plague,xenopsylla cheopis,flea,,Plague,disease_name_exact,Plague,disease_name_exact,Plague,alias_disease_name_exact
