year_RCP_group,future_value,Gain,Type,MinMax,Year,RCP,disease
clim_up;min;2070;2.6,28705,88,clim_up,min,2070,2.6,pirital
clim_up;min;2070;4.5,27996,48,clim_up,min,2070,4.5,pirital
clim_up;min;2070;6,29039,-7,clim_up,min,2070,6,pirital
clim_up;min;2070;8.5,28373,78,clim_up,min,2070,8.5,pirital
clim_up;min;2080;2.6,28549,97,clim_up,min,2080,2.6,pirital
clim_up;min;2080;4.5,32028,88,clim_up,min,2080,4.5,pirital
clim_up;min;2080;6,32397,61,clim_up,min,2080,6,pirital
clim_up;min;2080;8.5,27687,74,clim_up,min,2080,8.5,pirital
dummy;max;2030;2.6,577,16,dummy,max,2030,2.6,pirital
dummy;max;2030;4.5,579,18,dummy,max,2030,4.5,pirital
dummy;max;2030;6,578,17,dummy,max,2030,6,pirital
dummy;max;2030;8.5,396,-165,dummy,max,2030,8.5,pirital
dummy;max;2050;2.6,579,18,dummy,max,2050,2.6,pirital
dummy;max;2050;6,579,18,dummy,max,2050,6,pirital
dummy;max;2050;8.5,579,18,dummy,max,2050,8.5,pirital
dummy;max;2070;2.6,579,18,dummy,max,2070,2.6,pirital
dummy;max;2070;4.5,579,18,dummy,max,2070,4.5,pirital
dummy;max;2070;6,579,18,dummy,max,2070,6,pirital
dummy;max;2070;8.5,579,18,dummy,max,2070,8.5,pirital
dummy;max;2080;2.6,579,18,dummy,max,2080,2.6,pirital
dummy;max;2080;4.5,579,18,dummy,max,2080,4.5,pirital
dummy;max;2080;6,579,18,dummy,max,2080,6,pirital
dummy;max;2080;8.5,579,18,dummy,max,2080,8.5,pirital
dummy;mean;2030;2.6,23444,-322,dummy,mean,2030,2.6,pirital
dummy;mean;2030;4.5,23480,-286,dummy,mean,2030,4.5,pirital
dummy;mean;2030;6,23423,-343,dummy,mean,2030,6,pirital
dummy;mean;2030;8.5,23451,-315,dummy,mean,2030,8.5,pirital
dummy;mean;2050;2.6,23816,50,dummy,mean,2050,2.6,pirital
dummy;mean;2050;6,23885,119,dummy,mean,2050,6,pirital
dummy;mean;2050;8.5,23982,216,dummy,mean,2050,8.5,pirital
dummy;mean;2070;2.6,23704,-62,dummy,mean,2070,2.6,pirital
dummy;mean;2070;4.5,23592,-174,dummy,mean,2070,4.5,pirital
dummy;mean;2070;6,23146,-620,dummy,mean,2070,6,pirital
dummy;mean;2070;8.5,23923,157,dummy,mean,2070,8.5,pirital
dummy;mean;2080;2.6,23932,166,dummy,mean,2080,2.6,pirital
dummy;mean;2080;4.5,23837,71,dummy,mean,2080,4.5,pirital
dummy;mean;2080;6,23855,89,dummy,mean,2080,6,pirital
dummy;mean;2080;8.5,23854,88,dummy,mean,2080,8.5,pirital
dummy;min;2030;2.6,34219,-932,dummy,min,2030,2.6,pirital
dummy;min;2030;4.5,35052,-99,dummy,min,2030,4.5,pirital
dummy;min;2030;6,33967,-1184,dummy,min,2030,6,pirital
dummy;min;2030;8.5,33596,-1555,dummy,min,2030,8.5,pirital
dummy;min;2050;2.6,34913,-238,dummy,min,2050,2.6,pirital
dummy;min;2050;6,34833,-318,dummy,min,2050,6,pirital
dummy;min;2050;8.5,34951,-200,dummy,min,2050,8.5,pirital
dummy;min;2070;2.6,34769,-382,dummy,min,2070,2.6,pirital
