year_RCP_group,future_value,Gain,Type,MinMax,Year,RCP,disease
people_in_povertySSP2;mean;2050;8.5,193329.331334354,-235634.228314844,people_in_povertySSP2,mean,2050,8.5,apeu
people_in_povertySSP2;mean;2070;2.6,310240.868945789,-277140.390534366,people_in_povertySSP2,mean,2070,2.6,apeu
people_in_povertySSP2;mean;2070;4.5,391384.543120069,-195996.716360086,people_in_povertySSP2,mean,2070,4.5,apeu
people_in_povertySSP2;mean;2070;6,414821.803476374,-172559.456003781,people_in_povertySSP2,mean,2070,6,apeu
people_in_povertySSP2;mean;2070;8.5,196948.052616799,-390433.206863357,people_in_povertySSP2,mean,2070,8.5,apeu
people_in_povertySSP2;mean;2080;2.6,336791.636864084,-310608.778978284,people_in_povertySSP2,mean,2080,2.6,apeu
people_in_povertySSP2;mean;2080;4.5,420941.091769094,-226459.324073274,people_in_povertySSP2,mean,2080,4.5,apeu
people_in_povertySSP2;mean;2080;6,310579.038363876,-336821.377478492,people_in_povertySSP2,mean,2080,6,apeu
people_in_povertySSP2;mean;2080;8.5,222594.393684041,-424806.022158327,people_in_povertySSP2,mean,2080,8.5,apeu
people_in_povertySSP2;min;2030;2.6,4109489.97265921,-345559.389666292,people_in_povertySSP2,min,2030,2.6,apeu
people_in_povertySSP2;min;2030;4.5,4261966.06953826,-193083.292787246,people_in_povertySSP2,min,2030,4.5,apeu
people_in_povertySSP2;min;2030;6,4120203.70353227,-334845.658793235,people_in_povertySSP2,min,2030,6,apeu
people_in_povertySSP2;min;2030;8.5,4032807.6874679,-422241.674857608,people_in_povertySSP2,min,2030,8.5,apeu
people_in_povertySSP2;min;2050;2.6,7989562.85844265,-927525.989286768,people_in_povertySSP2,min,2050,2.6,apeu
people_in_povertySSP2;min;2050;4.5,7726827.132348,-1190261.71538142,people_in_povertySSP2,min,2050,4.5,apeu
people_in_povertySSP2;min;2050;6,7784077.13749481,-1133011.71023461,people_in_povertySSP2,min,2050,6,apeu
people_in_povertySSP2;min;2050;8.5,7367614.15328761,-1549474.69444181,people_in_povertySSP2,min,2050,8.5,apeu
people_in_povertySSP2;min;2070;2.6,10989370.2937675,-1607909.79843107,people_in_povertySSP2,min,2070,2.6,apeu
