Pathogen,PathogenTaxID,Disease_name,HostTaxID,Host,PathogenClass,PathogenOrder,PathogenFamily,HostClass,HostFamily,HostOrder,DetectionMethod,MainSource,PathogenType,analysis_unit_id,master_row,disease_master_name,resolved_pathogen_name,host_query_bucket,host_query_include_default,match_review_flag,shared_species_proxy_flag,match_review_notes,match_method,source_database,source_assoc_id,source_host_flag_id,host_query_pathogen_names,host_query_taxids
francisella tularensis,263,Tularemia,9521,saimiri sciureus,gammaproteobacteria,thiotrichales,francisellaceae,mammalia,cebidae,primates,PCR/Sequencing,CLOVER,bacteria/rickettsia,master_60,60,Tularemia,Francisella tularensis,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,74245,,francisella tularensis,263
francisella tularensis,263,Tularemia,42254,sorex araneus,gammaproteobacteria,thiotrichales,francisellaceae,mammalia,soricidae,eulipotyphla,Isolation/Observation,CLOVER,bacteria/rickettsia,master_60,60,Tularemia,Francisella tularensis,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,74334,,francisella tularensis,263
francisella tularensis,263,Tularemia,99837,spermophilus dauricus,gammaproteobacteria,thiotrichales,francisellaceae,mammalia,sciuridae,rodentia,Isolation/Observation,CLOVER,bacteria/rickettsia,master_60,60,Tularemia,Francisella tularensis,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,74358,,francisella tularensis,263
francisella tularensis,263,Tularemia,99855,spermophilus pygmaeus,gammaproteobacteria,thiotrichales,francisellaceae,mammalia,sciuridae,rodentia,Antibodies,CLOVER,bacteria/rickettsia,master_60,60,Tularemia,Francisella tularensis,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,74360,,francisella tularensis,263
francisella tularensis,263,Tularemia,30552,spilogale putorius,gammaproteobacteria,thiotrichales,francisellaceae,mammalia,mephitidae,carnivora,Antibodies,CLOVER,bacteria/rickettsia,master_60,60,Tularemia,Francisella tularensis,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,74363,,francisella tularensis,263
francisella tularensis,263,Tularemia,108405,sterna hirundo,gammaproteobacteria,thiotrichales,francisellaceae,aves,laridae,charadriiformes,Antibodies,CLOVER,bacteria/rickettsia,master_60,60,Tularemia,Francisella tularensis,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,8515,,francisella tularensis,263
francisella tularensis,263,Tularemia,36305,strix uralensis,gammaproteobacteria,thiotrichales,francisellaceae,aves,strigidae,strigiformes,Isolation/Observation,CLOVER,bacteria/rickettsia,master_60,60,Tularemia,Francisella tularensis,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,8535,,francisella tularensis,263
francisella tularensis,263,Tularemia,9823,sus scrofa,gammaproteobacteria,thiotrichales,francisellaceae,mammalia,suidae,artiodactyla,Not specified,CLOVER,bacteria/rickettsia,master_60,60,Tularemia,Francisella tularensis,default_clean,TRUE,FALSE,FALSE,,taxid,EID2,78330,,francisella tularensis,263
francisella tularensis,263,Tularemia,9823,sus scrofa,gammaproteobacteria,thiotrichales,francisellaceae,mammalia,suidae,artiodactyla,Antibodies,CLOVER,bacteria/rickettsia,master_60,60,Tularemia,Francisella tularensis,default_clean,TRUE,FALSE,FALSE,,taxid,GMPD2,78377,,francisella tularensis,263
francisella tularensis,263,Tularemia,30581,sylvilagus audubonii,gammaproteobacteria,thiotrichales,francisellaceae,mammalia,leporidae,lagomorpha,PCR/Sequencing,CLOVER,bacteria/rickettsia,master_60,60,Tularemia,Francisella tularensis,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,82560,,francisella tularensis,263
francisella tularensis,263,Tularemia,9988,sylvilagus floridanus,gammaproteobacteria,thiotrichales,francisellaceae,mammalia,leporidae,lagomorpha,PCR/Sequencing,CLOVER,bacteria/rickettsia,master_60,60,Tularemia,Francisella tularensis,default_clean,TRUE,FALSE,FALSE,,taxid,EID2,82572,,francisella tularensis,263
francisella tularensis,263,Tularemia,9988,sylvilagus floridanus,gammaproteobacteria,thiotrichales,francisellaceae,mammalia,leporidae,lagomorpha,Antibodies,CLOVER,bacteria/rickettsia,master_60,60,Tularemia,Francisella tularensis,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,82579,,francisella tularensis,263
francisella tularensis,263,Tularemia,50380,sylvilagus palustris,gammaproteobacteria,thiotrichales,francisellaceae,mammalia,leporidae,lagomorpha,Antibodies,CLOVER,bacteria/rickettsia,master_60,60,Tularemia,Francisella tularensis,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,82585,,francisella tularensis,263
francisella tularensis,263,Tularemia,45467,tamias dorsalis,gammaproteobacteria,thiotrichales,francisellaceae,mammalia,sciuridae,rodentia,Antibodies,CLOVER,bacteria/rickettsia,master_60,60,Tularemia,Francisella tularensis,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,82676,,francisella tularensis,263
francisella tularensis,263,Tularemia,30554,taxidea taxus,gammaproteobacteria,thiotrichales,francisellaceae,mammalia,mustelidae,carnivora,Antibodies,CLOVER,bacteria/rickettsia,master_60,60,Tularemia,Francisella tularensis,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,82731,,francisella tularensis,263
francisella tularensis,263,Tularemia,137712,terricola subterraneus,gammaproteobacteria,thiotrichales,francisellaceae,mammalia,cricetidae,rodentia,Antibodies,CLOVER,bacteria/rickettsia,master_60,60,Tularemia,Francisella tularensis,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,82738,,francisella tularensis,263
francisella tularensis,263,Tularemia,100830,tetrao urogallus,gammaproteobacteria,thiotrichales,francisellaceae,aves,phasianidae,galliformes,Antibodies,CLOVER,bacteria/rickettsia,master_60,60,Tularemia,Francisella tularensis,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,8630,,francisella tularensis,263
francisella tularensis,263,Tularemia,329627,tscherskia triton,gammaproteobacteria,thiotrichales,francisellaceae,mammalia,cricetidae,rodentia,Antibodies,CLOVER,bacteria/rickettsia,master_60,60,Tularemia,Francisella tularensis,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,82799,,francisella tularensis,263
francisella tularensis,263,Tularemia,50862,urocitellus columbianus,gammaproteobacteria,thiotrichales,francisellaceae,mammalia,sciuridae,rodentia,Antibodies,CLOVER,bacteria/rickettsia,master_60,60,Tularemia,Francisella tularensis,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,82835,,francisella tularensis,263
francisella tularensis,263,Tularemia,37591,urocitellus richardsonii,gammaproteobacteria,thiotrichales,francisellaceae,mammalia,sciuridae,rodentia,Antibodies,CLOVER,bacteria/rickettsia,master_60,60,Tularemia,Francisella tularensis,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,82852,,francisella tularensis,263
francisella tularensis,263,Tularemia,55040,urocyon cinereoargenteus,gammaproteobacteria,thiotrichales,francisellaceae,mammalia,canidae,carnivora,Isolation/Observation,CLOVER,bacteria/rickettsia,master_60,60,Tularemia,Francisella tularensis,default_clean,TRUE,FALSE,FALSE,,taxid,GMPD2,82864,,francisella tularensis,263
francisella tularensis,263,Tularemia,55040,urocyon cinereoargenteus,gammaproteobacteria,thiotrichales,francisellaceae,mammalia,canidae,carnivora,Antibodies,CLOVER,bacteria/rickettsia,master_60,60,Tularemia,Francisella tularensis,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,82865,,francisella tularensis,263
francisella tularensis,263,Tularemia,9643,ursus americanus,gammaproteobacteria,thiotrichales,francisellaceae,mammalia,ursidae,carnivora,Isolation/Observation,CLOVER,bacteria/rickettsia,master_60,60,Tularemia,Francisella tularensis,default_clean,TRUE,FALSE,FALSE,,taxid,GMPD2,82929,,francisella tularensis,263
francisella tularensis,263,Tularemia,9643,ursus americanus,gammaproteobacteria,thiotrichales,francisellaceae,mammalia,ursidae,carnivora,Antibodies,CLOVER,bacteria/rickettsia,master_60,60,Tularemia,Francisella tularensis,default_clean,TRUE,FALSE,FALSE,,taxid,GMPD2,82930,,francisella tularensis,263
francisella tularensis,263,Tularemia,9644,ursus arctos,gammaproteobacteria,thiotrichales,francisellaceae,mammalia,ursidae,carnivora,Antibodies,CLOVER,bacteria/rickettsia,master_60,60,Tularemia,Francisella tularensis,default_clean,TRUE,FALSE,FALSE,,taxid,GMPD2,82983,,francisella tularensis,263
francisella tularensis,263,Tularemia,9455,varecia variegata,gammaproteobacteria,thiotrichales,francisellaceae,mammalia,lemuridae,primates,Isolation/Observation,CLOVER,bacteria/rickettsia,master_60,60,Tularemia,Francisella tularensis,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,83037,,francisella tularensis,263
francisella tularensis,263,Tularemia,9627,vulpes vulpes,gammaproteobacteria,thiotrichales,francisellaceae,mammalia,canidae,carnivora,Antibodies,CLOVER,bacteria/rickettsia,master_60,60,Tularemia,Francisella tularensis,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,83123,,francisella tularensis,263
coxiella burnetii,777,Q fever,8957,accipiter gentilis,gammaproteobacteria,legionellales,coxiellaceae,aves,accipitridae,accipitriformes,PCR/Sequencing,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,3441,,coxiella burnetii,777
coxiella burnetii,777,Q fever,39638,agelaius phoeniceus,gammaproteobacteria,legionellales,coxiellaceae,aves,icteridae,passeriformes,Antibodies,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,3463,,coxiella burnetii,777
coxiella burnetii,777,Q fever,9852,alces alces,gammaproteobacteria,legionellales,coxiellaceae,mammalia,cervidae,artiodactyla,Antibodies,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,9035,,coxiella burnetii,777
coxiella burnetii,777,Q fever,75840,anas cyanoptera,gammaproteobacteria,legionellales,coxiellaceae,aves,anatidae,anseriformes,Antibodies,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,3504,,coxiella burnetii,777
coxiella burnetii,777,Q fever,8839,anas platyrhynchos,gammaproteobacteria,legionellales,coxiellaceae,aves,anatidae,anseriformes,PCR/Sequencing,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,3596,,coxiella burnetii,777
coxiella burnetii,777,Q fever,59525,antilope cervicapra,gammaproteobacteria,legionellales,coxiellaceae,mammalia,bovidae,artiodactyla,Antibodies,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,9092,,coxiella burnetii,777
coxiella burnetii,777,Q fever,39617,aphelocoma coerulescens,gammaproteobacteria,legionellales,coxiellaceae,aves,corvidae,passeriformes,Antibodies,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,3943,,coxiella burnetii,777
coxiella burnetii,777,Q fever,39030,apodemus agrarius,gammaproteobacteria,legionellales,coxiellaceae,mammalia,muridae,rodentia,Antibodies,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,9146,,coxiella burnetii,777
coxiella burnetii,777,Q fever,54292,apodemus flavicollis,gammaproteobacteria,legionellales,coxiellaceae,mammalia,muridae,rodentia,Antibodies,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,9279,,coxiella burnetii,777
coxiella burnetii,777,Q fever,10129,apodemus sylvaticus,gammaproteobacteria,legionellales,coxiellaceae,mammalia,muridae,rodentia,PCR/Sequencing,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,9493,,coxiella burnetii,777
coxiella burnetii,777,Q fever,161928,arctocephalus australis,gammaproteobacteria,legionellales,coxiellaceae,mammalia,otariidae,carnivora,PCR/Sequencing,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,9552,,coxiella burnetii,777
coxiella burnetii,777,Q fever,30390,ardea cinerea,gammaproteobacteria,legionellales,coxiellaceae,aves,ardeidae,pelecaniformes,PCR/Sequencing,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,3965,,coxiella burnetii,777
coxiella burnetii,777,Q fever,111810,asio otus,gammaproteobacteria,legionellales,coxiellaceae,aves,strigidae,strigiformes,PCR/Sequencing,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,4002,,coxiella burnetii,777
coxiella burnetii,777,Q fever,9901,bison bison,gammaproteobacteria,legionellales,coxiellaceae,mammalia,bovidae,artiodactyla,Antibodies,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,GMPD2,9743,,coxiella burnetii,777
coxiella burnetii,777,Q fever,9902,bison bonasus,gammaproteobacteria,legionellales,coxiellaceae,mammalia,bovidae,artiodactyla,Antibodies,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,GMPD2,9861,,coxiella burnetii,777
coxiella burnetii,777,Q fever,9913,bos taurus,gammaproteobacteria,legionellales,coxiellaceae,mammalia,bovidae,artiodactyla,Not specified,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,EID2,12369,,coxiella burnetii,777
coxiella burnetii,777,Q fever,9913,bos taurus,gammaproteobacteria,legionellales,coxiellaceae,mammalia,bovidae,artiodactyla,PCR/Sequencing,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,EID2,12431,,coxiella burnetii,777
coxiella burnetii,777,Q fever,9913,bos taurus,gammaproteobacteria,legionellales,coxiellaceae,mammalia,bovidae,artiodactyla,Antibodies,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,12432,,coxiella burnetii,777
coxiella burnetii,777,Q fever,89462,bubalus bubalis,gammaproteobacteria,legionellales,coxiellaceae,mammalia,bovidae,artiodactyla,Not specified,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,EID2,17145,,coxiella burnetii,777
coxiella burnetii,777,Q fever,89462,bubalus bubalis,gammaproteobacteria,legionellales,coxiellaceae,mammalia,bovidae,artiodactyla,PCR/Sequencing,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,EID2,17146,,coxiella burnetii,777
coxiella burnetii,777,Q fever,30397,buteo buteo,gammaproteobacteria,legionellales,coxiellaceae,aves,accipitridae,accipitriformes,PCR/Sequencing,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,4074,,coxiella burnetii,777
coxiella burnetii,777,Q fever,56263,buteo jamaicensis,gammaproteobacteria,legionellales,coxiellaceae,aves,accipitridae,accipitriformes,Antibodies,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,4080,,coxiella burnetii,777
coxiella burnetii,777,Q fever,115134,buteo rufinus,gammaproteobacteria,legionellales,coxiellaceae,aves,accipitridae,accipitriformes,PCR/Sequencing,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,4089,,coxiella burnetii,777
coxiella burnetii,777,Q fever,34884,callorhinus ursinus,gammaproteobacteria,legionellales,coxiellaceae,mammalia,otariidae,carnivora,Antibodies,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,17188,,coxiella burnetii,777
coxiella burnetii,777,Q fever,9614,canis latrans,gammaproteobacteria,legionellales,coxiellaceae,mammalia,canidae,carnivora,Antibodies,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,17336,,coxiella burnetii,777
coxiella burnetii,777,Q fever,9612,canis lupus,gammaproteobacteria,legionellales,coxiellaceae,mammalia,canidae,carnivora,Antibodies,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,GMPD2,19151,,coxiella burnetii,777
coxiella burnetii,777,Q fever,9925,capra hircus,gammaproteobacteria,legionellales,coxiellaceae,mammalia,bovidae,artiodactyla,Not specified,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,EID2,22672,,coxiella burnetii,777
coxiella burnetii,777,Q fever,9925,capra hircus,gammaproteobacteria,legionellales,coxiellaceae,mammalia,bovidae,artiodactyla,PCR/Sequencing,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,EID2,22723,,coxiella burnetii,777
coxiella burnetii,777,Q fever,9858,capreolus capreolus,gammaproteobacteria,legionellales,coxiellaceae,mammalia,cervidae,artiodactyla,Antibodies,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,GMPD2,23677,,coxiella burnetii,777
coxiella burnetii,777,Q fever,9858,capreolus capreolus,gammaproteobacteria,legionellales,coxiellaceae,mammalia,cervidae,artiodactyla,PCR/Sequencing,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,23679,,coxiella burnetii,777
coxiella burnetii,777,Q fever,111811,caprimulgus europaeus,gammaproteobacteria,legionellales,coxiellaceae,aves,caprimulgidae,caprimulgiformes,PCR/Sequencing,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,4128,,coxiella burnetii,777
coxiella burnetii,777,Q fever,43455,cathartes aura,gammaproteobacteria,legionellales,coxiellaceae,aves,cathartidae,accipitriformes,Antibodies,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,4141,,coxiella burnetii,777
coxiella burnetii,777,Q fever,9860,cervus elaphus,gammaproteobacteria,legionellales,coxiellaceae,mammalia,cervidae,artiodactyla,Antibodies,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,GMPD2,24038,,coxiella burnetii,777
coxiella burnetii,777,Q fever,9860,cervus elaphus,gammaproteobacteria,legionellales,coxiellaceae,mammalia,cervidae,artiodactyla,PCR/Sequencing,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,24040,,coxiella burnetii,777
coxiella burnetii,777,Q fever,9863,cervus nippon,gammaproteobacteria,legionellales,coxiellaceae,mammalia,cervidae,artiodactyla,Antibodies,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,GMPD2,24299,,coxiella burnetii,777
coxiella burnetii,777,Q fever,8928,ciconia ciconia,gammaproteobacteria,legionellales,coxiellaceae,aves,ciconiidae,ciconiiformes,PCR/Sequencing,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,4180,,coxiella burnetii,777
coxiella burnetii,777,Q fever,43466,circus cyaneus,gammaproteobacteria,legionellales,coxiellaceae,aves,accipitridae,accipitriformes,PCR/Sequencing,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,4190,,coxiella burnetii,777
coxiella burnetii,777,Q fever,8932,columba livia,gammaproteobacteria,legionellales,coxiellaceae,aves,columbidae,columbiformes,Antibodies,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,4218,,coxiella burnetii,777
coxiella burnetii,777,Q fever,85066,corvus brachyrhynchos,gammaproteobacteria,legionellales,coxiellaceae,aves,corvidae,passeriformes,Antibodies,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,4298,,coxiella burnetii,777
coxiella burnetii,777,Q fever,30422,corvus corone,gammaproteobacteria,legionellales,coxiellaceae,aves,corvidae,passeriformes,Antibodies,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,4314,,coxiella burnetii,777
coxiella burnetii,777,Q fever,110926,cygnus columbianus,gammaproteobacteria,legionellales,coxiellaceae,aves,anatidae,anseriformes,Antibodies,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,4357,,coxiella burnetii,777
coxiella burnetii,777,Q fever,30532,dama dama,gammaproteobacteria,legionellales,coxiellaceae,mammalia,cervidae,artiodactyla,Antibodies,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,GMPD2,24461,,coxiella burnetii,777
coxiella burnetii,777,Q fever,9796,equus caballus,gammaproteobacteria,legionellales,coxiellaceae,mammalia,equidae,perissodactyla,PCR/Sequencing,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,25558,,coxiella burnetii,777
coxiella burnetii,777,Q fever,9365,erinaceus europaeus,gammaproteobacteria,legionellales,coxiellaceae,mammalia,erinaceidae,eulipotyphla,Antibodies,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,27034,,coxiella burnetii,777
coxiella burnetii,777,Q fever,34886,eumetopias jubatus,gammaproteobacteria,legionellales,coxiellaceae,mammalia,otariidae,carnivora,PCR/Sequencing,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,27072,,coxiella burnetii,777
coxiella burnetii,777,Q fever,84817,euphagus cyanocephalus,gammaproteobacteria,legionellales,coxiellaceae,aves,icteridae,passeriformes,Antibodies,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,4412,,coxiella burnetii,777
coxiella burnetii,777,Q fever,56350,falco sparverius,gammaproteobacteria,legionellales,coxiellaceae,aves,falconidae,falconiformes,Antibodies,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,4430,,coxiella burnetii,777
coxiella burnetii,777,Q fever,100819,falco tinnunculus,gammaproteobacteria,legionellales,coxiellaceae,aves,falconidae,falconiformes,PCR/Sequencing,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,4435,,coxiella burnetii,777
coxiella burnetii,777,Q fever,9685,felis catus,gammaproteobacteria,legionellales,coxiellaceae,mammalia,felidae,carnivora,Not specified,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,EID2,27739,,coxiella burnetii,777
coxiella burnetii,777,Q fever,9685,felis catus,gammaproteobacteria,legionellales,coxiellaceae,mammalia,felidae,carnivora,Antibodies,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,27803,,coxiella burnetii,777
coxiella burnetii,777,Q fever,81903,fulica americana,gammaproteobacteria,legionellales,coxiellaceae,aves,rallidae,gruiformes,Antibodies,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,4448,,coxiella burnetii,777
coxiella burnetii,777,Q fever,69301,gazella cuvieri,gammaproteobacteria,legionellales,coxiellaceae,mammalia,bovidae,artiodactyla,PCR/Sequencing,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,29034,,coxiella burnetii,777
coxiella burnetii,777,Q fever,37751,gazella dorcas,gammaproteobacteria,legionellales,coxiellaceae,mammalia,bovidae,artiodactyla,Antibodies,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,29035,,coxiella burnetii,777
coxiella burnetii,777,Q fever,69302,gazella gazella,gammaproteobacteria,legionellales,coxiellaceae,mammalia,bovidae,artiodactyla,Antibodies,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,29038,,coxiella burnetii,777
coxiella burnetii,777,Q fever,69303,gazella leptoceros,gammaproteobacteria,legionellales,coxiellaceae,mammalia,bovidae,artiodactyla,Antibodies,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,29040,,coxiella burnetii,777
coxiella burnetii,777,Q fever,69307,gazella spekei,gammaproteobacteria,legionellales,coxiellaceae,mammalia,bovidae,artiodactyla,Antibodies,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,29042,,coxiella burnetii,777
coxiella burnetii,777,Q fever,40816,grus grus,gammaproteobacteria,legionellales,coxiellaceae,aves,gruidae,gruiformes,PCR/Sequencing,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,7077,,coxiella burnetii,777
coxiella burnetii,777,Q fever,217708,hemiechinus auritus,gammaproteobacteria,legionellales,coxiellaceae,mammalia,erinaceidae,eulipotyphla,Antibodies,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,29265,,coxiella burnetii,777
coxiella burnetii,777,Q fever,37189,hippotragus niger,gammaproteobacteria,legionellales,coxiellaceae,mammalia,bovidae,artiodactyla,PCR/Sequencing,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,Shaw,29283,,coxiella burnetii,777
coxiella burnetii,777,Q fever,9606,homo sapiens,gammaproteobacteria,legionellales,coxiellaceae,mammalia,hominidae,primates,Not specified,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,EID2,38893,,coxiella burnetii,777
coxiella burnetii,777,Q fever,9606,homo sapiens,gammaproteobacteria,legionellales,coxiellaceae,mammalia,hominidae,primates,PCR/Sequencing,CLOVER,bacteria/rickettsia,master_62,62,Q fever,Coxiella burnetii,default_clean,TRUE,FALSE,FALSE,,taxid,EID2,38984,,coxiella burnetii,777
