vector_modelling_feature_id,disease_name,species_role,species_name,tax_id,vector_group,vector_taxon_rank,vector_join_key,best_evidence_level,best_evidence_basis,has_disease_vector_evidence,has_host_vector_evidence,has_competence_evidence,bites_humans,bites_humans_known,bites_humans_true,vector_competence_status,transmission_demonstrated,natural_infection_reported,vector_role_hint,taxonomy_ok,profile_broad,profile_supported,profile_strong,profile_strict,biological_evidence_tier,tier_rule_id,vector_evidence_missingness_reason,feature_rule_version
zika virus disease|anopheles gambiae s l|NA,Zika virus disease,vector,anopheles gambiae s l,,mosquito,sensu_lato,anopheles gambiae s l,weak,review,TRUE,FALSE,TRUE,,FALSE,FALSE,unclear,,yes,,TRUE,TRUE,TRUE,FALSE,FALSE,supported,vector_v0_1,tax_id_missing; bites_humans_unknown; vector_role_hint_blank; transmission_demonstrated_unknown,vector_tier_rules_v0_1
zika virus disease|anopheles quadrimaculatus|NA,Zika virus disease,vector,anopheles quadrimaculatus,,mosquito,species,anopheles quadrimaculatus,weak,lab,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,not_competent,no,,,TRUE,TRUE,TRUE,FALSE,FALSE,supported,vector_v0_1,tax_id_missing; vector_role_hint_blank; natural_infection_unknown,vector_tier_rules_v0_1
zika virus disease|culex annulirostris|NA,Zika virus disease,vector,culex annulirostris,,mosquito,species,culex annulirostris,candidate,review,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,supported,vector_v0_1,tax_id_missing; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown,vector_tier_rules_v0_1
zika virus disease|culex coronator|NA,Zika virus disease,vector,culex coronator,,mosquito,species,culex coronator,weak,review,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,unclear,,yes,,TRUE,TRUE,TRUE,FALSE,FALSE,supported,vector_v0_1,tax_id_missing; vector_role_hint_blank; transmission_demonstrated_unknown,vector_tier_rules_v0_1
zika virus disease|culex neavei|NA,Zika virus disease,vector,culex neavei,,mosquito,species,culex neavei,candidate,review,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,FALSE,FALSE,supported,vector_v0_1,tax_id_missing; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown,vector_tier_rules_v0_1
zika virus disease|culex perfuscus|NA,Zika virus disease,vector,culex perfuscus,,mosquito,species,culex perfuscus,candidate,review,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,broad,vector_v0_1,tax_id_missing; bites_humans_unknown; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown,vector_tier_rules_v0_1
zika virus disease|culex pipiens|NA,Zika virus disease,vector,culex pipiens,,mosquito,species,culex pipiens,candidate,review,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,not_competent,no,no,,TRUE,TRUE,TRUE,FALSE,FALSE,supported,vector_v0_1,tax_id_missing; vector_role_hint_blank,vector_tier_rules_v0_1
zika virus disease|culex pipiens biotype molestus|NA,Zika virus disease,vector,culex pipiens biotype molestus,,mosquito,infraspecific,culex pipiens biotype molestus,weak,review,TRUE,FALSE,TRUE,,FALSE,FALSE,not_competent,no,,,TRUE,TRUE,TRUE,FALSE,FALSE,supported,vector_v0_1,tax_id_missing; bites_humans_unknown; vector_role_hint_blank; natural_infection_unknown,vector_tier_rules_v0_1
zika virus disease|culex pipiens biotype pipiens|NA,Zika virus disease,vector,culex pipiens biotype pipiens,,mosquito,infraspecific,culex pipiens biotype pipiens,weak,review,TRUE,FALSE,TRUE,,FALSE,FALSE,not_competent,no,,,TRUE,TRUE,TRUE,FALSE,FALSE,supported,vector_v0_1,tax_id_missing; bites_humans_unknown; vector_role_hint_blank; natural_infection_unknown,vector_tier_rules_v0_1
zika virus disease|culex pipiens molestus|NA,Zika virus disease,vector,culex pipiens molestus,,mosquito,infraspecific,culex pipiens molestus,candidate,review,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,excluded,vector_v0_1,taxonomy_caution; tax_id_missing; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown,vector_tier_rules_v0_1
zika virus disease|culex quinquefasciatus|NA,Zika virus disease,vector,culex quinquefasciatus,,mosquito,species,culex quinquefasciatus,candidate,review,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,mixed,mixed,mixed,,TRUE,TRUE,TRUE,TRUE,FALSE,strong,vector_v0_1,tax_id_missing; vector_role_hint_blank,vector_tier_rules_v0_1
zika virus disease|culex rubinotus|NA,Zika virus disease,vector,culex rubinotus,,mosquito,species,culex rubinotus,candidate,review,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,broad,vector_v0_1,tax_id_missing; bites_humans_unknown; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown,vector_tier_rules_v0_1
zika virus disease|culex tarsalis|NA,Zika virus disease,vector,culex tarsalis,,mosquito,species,culex tarsalis,candidate,review,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,not_competent,no,yes,,TRUE,TRUE,TRUE,FALSE,FALSE,supported,vector_v0_1,tax_id_missing; vector_role_hint_blank,vector_tier_rules_v0_1
zika virus disease|culex torrentium|NA,Zika virus disease,vector,culex torrentium,,mosquito,species,culex torrentium,weak,review,TRUE,FALSE,TRUE,,FALSE,FALSE,not_competent,no,,,TRUE,TRUE,TRUE,FALSE,FALSE,supported,vector_v0_1,tax_id_missing; bites_humans_unknown; vector_role_hint_blank; natural_infection_unknown,vector_tier_rules_v0_1
zika virus disease|eretmapodites inornatus|NA,Zika virus disease,vector,eretmapodites inornatus,,mosquito,species,eretmapodites inornatus,weak,review,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,broad,vector_v0_1,tax_id_missing; bites_humans_unknown; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown,vector_tier_rules_v0_1
zika virus disease|eretmapodites quinquevittatus|NA,Zika virus disease,vector,eretmapodites quinquevittatus,,mosquito,species,eretmapodites quinquevittatus,weak,review,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,broad,vector_v0_1,tax_id_missing; bites_humans_unknown; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown,vector_tier_rules_v0_1
zika virus disease|mansonia uniformis|NA,Zika virus disease,vector,mansonia uniformis,,mosquito,infraspecific,mansonia uniformis,candidate,review,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,excluded,vector_v0_1,taxonomy_caution; tax_id_missing; vector_role_hint_blank; transmission_demonstrated_unknown; natural_infection_unknown,vector_tier_rules_v0_1
zika virus disease|psorophora ferox|NA,Zika virus disease,vector,psorophora ferox,,mosquito,species,psorophora ferox,candidate,review,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,unclear,,no,,TRUE,TRUE,TRUE,FALSE,FALSE,supported,vector_v0_1,tax_id_missing; vector_role_hint_blank; transmission_demonstrated_unknown,vector_tier_rules_v0_1
zika virus disease|runchomyia frontosa|NA,Zika virus disease,vector,runchomyia frontosa,,mosquito,species,runchomyia frontosa,candidate,review,TRUE,FALSE,TRUE,,FALSE,FALSE,unclear,,no,,TRUE,TRUE,TRUE,FALSE,FALSE,supported,vector_v0_1,tax_id_missing; bites_humans_unknown; vector_role_hint_blank; transmission_demonstrated_unknown,vector_tier_rules_v0_1
