disease_name,species_name,tax_id,species_role,disease_has_vector_rows,in_current_role_review_scope,in_gibb_etal,in_empres_i,priority_prototype_status,source_pathogens,host_class,host_order,host_family,host_detection_method,host_role_assignment,host_role_confidence,host_role_needs_manual_review,host_role_assignment_status,vector_group,vector_taxon_rank,vector_join_key,vector_role_assignment,vector_role_confidence,vector_role_needs_manual_review,vector_role_assignment_status,has_disease_vector_evidence,has_host_vector_evidence,has_competence_evidence,best_evidence_level,best_evidence_basis,vector_record_sources,bites_humans,bites_humans_basis,vector_competence_status,transmission_demonstrated,natural_infection_reported,vector_role_hint,uncertainty_reason,taxonomy_caution
Influenza (H5N1 avian influenza),Leucocarbo georgianus,732180,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),,,,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Leucophaeus atricilla,126679,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),,,,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Leucophaeus modestus,1471025,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),,,,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Leucophaeus pipixcan,690715,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),,,,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Leucophaeus scoresbii,328019,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),,,,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Limnodromus griseus,279949,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),aves,charadriiformes,scolopacidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Limosa limosa,161680,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),aves,charadriiformes,scolopacidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Linaria flavirostris,90717,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),aves,passeriformes,fringillidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Lonchura atricapilla,1036803,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),aves,passeriformes,estrildidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Lonchura punctulata,414892,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),aves,passeriformes,estrildidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Lonchura striata,40157,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),aves,passeriformes,estrildidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Lontra felina,76718,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),mammalia,carnivora,mustelidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Lontra provocax,366500,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),mammalia,carnivora,mustelidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Lophodytes cucullatus,279951,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),aves,anseriformes,anatidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Lophura ignita,9044,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),aves,galliformes,phasianidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Lophura leucomelanos,140445,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),aves,galliformes,phasianidae,Isolation/Observation; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Lophura nycthemera,9046,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),aves,galliformes,phasianidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Lynx rufus,61384,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),mammalia,carnivora,felidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Macaca,9549,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),,,,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Macaca fascicularis,9541,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),mammalia,primates,cercopithecidae,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Macaca mulatta,9544,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),mammalia,primates,cercopithecidae,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Macaca nemestrina,9545,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),mammalia,primates,cercopithecidae,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Macaca sylvanus,9546,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),mammalia,primates,cercopithecidae,Antibodies,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Malacorhynchus membranaceus,45646,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),aves,anseriformes,anatidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Mareca americana,75832,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),aves,anseriformes,anatidae,Isolation/Observation; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Mareca falcata,75844,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),aves,anseriformes,anatidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Mareca penelope,8838,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),aves,anseriformes,anatidae,Isolation/Observation; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Mareca sibilatrix,75858,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),aves,anseriformes,anatidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Mareca strepera,75861,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),aves,anseriformes,anatidae,Isolation/Observation; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Marmaronetta angustirostris,75875,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),aves,anseriformes,anatidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Martes foina,9659,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),mammalia,carnivora,mustelidae,Isolation/Observation; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Megascops choliba,507958,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),aves,strigiformes,strigidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Melanitta americana,1581554,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),aves,anseriformes,anatidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Melanitta fusca,371864,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),aves,anseriformes,anatidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Melanitta nigra,198027,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),aves,anseriformes,anatidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Melanitta perspicillata,371863,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),aves,anseriformes,anatidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Meleagris gallopavo,9103,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),aves,galliformes,phasianidae,Isolation/Observation; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Meles leucurus,702266,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),mammalia,carnivora,mustelidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Melospiza melodia,44397,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),aves,passeriformes,passerellidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Melursus ursinus,9636,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),mammalia,carnivora,ursidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Mephitis mephitis,30548,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),mammalia,carnivora,mephitidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Mergellus albellus,107026,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),aves,anseriformes,anatidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Mergus merganser,8880,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),aves,anseriformes,anatidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Merops apiaster,265611,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),aves,coraciiformes,meropidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Microcarbo coronatus,1523041,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),aves,suliformes,phalacrocoracidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Microcarbo niger,1517963,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),aves,suliformes,phalacrocoracidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Milvago chimango,357707,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),,,,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Milvus migrans,52810,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),aves,accipitriformes,accipitridae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Mirounga angustirostris,9716,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),mammalia,carnivora,phocidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Mirounga leonina,9715,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),mammalia,carnivora,phocidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Montifringilla henrici,2557930,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),aves,passeriformes,passeridae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Morus bassanus,37578,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),aves,suliformes,sulidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Motacilla alba,45807,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),aves,passeriformes,motacillidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Mus musculus,10090,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),mammalia,rodentia,muridae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Mustela,30549,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),,,,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Mustela erminea,36723,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),mammalia,carnivora,mustelidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Mustela lutreola,9666,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),mammalia,carnivora,mustelidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Mustela nigripes,77151,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),mammalia,carnivora,mustelidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Mustela putorius,9668,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),mammalia,carnivora,mustelidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Mustela putorius,9669,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),mammalia,carnivora,mustelidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Myiopsitta monachus,176066,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),aves,psittaciformes,psittacidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Myrmecophaga tridactyla,71006,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),mammalia,pilosa,myrmecophagidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Nannopterum auritum,56069,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),,,,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Nannopterum brasilianum,37046,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),,,,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Nasua nasua,9651,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),mammalia,carnivora,procyonidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Necrosyrtes monachus,30399,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),aves,accipitriformes,accipitridae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Neofelis nebulosa,61452,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),mammalia,carnivora,felidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Neogale vison,452646,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),mammalia,carnivora,mustelidae,Isolation/Observation; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Netta peposaca,541013,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),aves,anseriformes,anatidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Netta rufina,30387,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),aves,anseriformes,anatidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Nisaetus cirrhatus,252795,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),aves,accipitriformes,accipitridae,Isolation/Observation,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Nisaetus nipalensis,214438,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),aves,accipitriformes,accipitridae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Numenius arquata,31919,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),aves,charadriiformes,scolopacidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Numenius phaeopus,161676,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),aves,charadriiformes,scolopacidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Numida meleagris,8996,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),aves,galliformes,numididae,Isolation/Observation; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Numididae,8997,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),,,,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Nyctalus noctula,51300,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),mammalia,chiroptera,vespertilionidae,Isolation/Observation,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Nyctereutes procyonoides,34880,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),mammalia,carnivora,canidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Nycticorax nycticorax,8901,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),aves,pelecaniformes,ardeidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Ochotona curzoniae,130825,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),mammalia,lagomorpha,ochotonidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Oenanthe isabellina,358819,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),aves,passeriformes,muscicapidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Ondatra zibethicus,10060,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),mammalia,rodentia,cricetidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Onychoprion fuscatus,425648,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),aves,charadriiformes,laridae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Ortalis vetula,8984,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),aves,galliformes,cracidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Otaria byronia,161932,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),mammalia,carnivora,otariidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Otis tarda,73107,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),aves,otidiformes,otididae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Oxyura jamaicensis,8884,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),aves,anseriformes,anatidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
Influenza (H5N1 avian influenza),Paguma larvata,9675,host,FALSE,TRUE,TRUE,TRUE,both,Alphainfluenzavirus influenzae (H5N1),mammalia,carnivora,viverridae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,,,,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE
