Pathogen,PathogenTaxID,PHEIC risk,Disease_name,HostTaxID,Host,PathogenClass,PathogenOrder,PathogenFamily,PathogenGenus,HostPhylum,HostClass,HostFamily,HostOrder,DetectionMethod,high_quality_detection,downstream_default_include,downstream_review_reason,MainSource,PathogenType,in_gibb_etal,in_empres_i,modelling_scope_status,modelling_scope_reason,Host_raw,host_name_cleaning_method,source_database,source_assoc_id,source_host_flag_id,host_taxonomy_ready,host_taxonomy_flag,is_human_host,is_model_or_lab_host,is_domestic_or_livestock_hint,host_network_source,source_table,possible_cross_source_duplicate_flag,analysis_unit_id,master_row,disease_master_name,resolved_pathogen_name,host_query_bucket,match_review_flag,shared_species_proxy_flag,match_review_notes,host_count_for_analysis_unit,host_count_flag
Orthoflavivirus nilense,11082,High,West Nile fever,9598,Pan troglodytes,flasuviricetes,amarillovirales,flaviviridae,orthoflavivirus,chordata,mammalia,hominidae,primates,Not specified,FALSE,FALSE,detection_method=Not specified,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Pan troglodytes,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Orthoflavivirus nilense,11082,High,West Nile fever,9606,Homo sapiens,flasuviricetes,amarillovirales,flaviviridae,orthoflavivirus,,,,,Isolation/Observation,TRUE,TRUE,,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Homo sapiens,existing_who_network_host,VIRION,,,TRUE,species_like,TRUE,TRUE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Orthoflavivirus nilense,11082,High,West Nile fever,9606,Homo sapiens,flasuviricetes,amarillovirales,flaviviridae,orthoflavivirus,,,,,Not specified,FALSE,FALSE,detection_method=Not specified,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Homo sapiens,existing_who_network_host,VIRION,,,TRUE,species_like,TRUE,TRUE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Orthoflavivirus nilense,11082,High,West Nile fever,9606,Homo sapiens,flasuviricetes,amarillovirales,flaviviridae,orthoflavivirus,,,,,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Homo sapiens,existing_who_network_host,VIRION,,,TRUE,species_like,TRUE,TRUE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Orthoflavivirus nilense,11082,High,West Nile fever,9606,Homo sapiens,flasuviricetes,amarillovirales,flaviviridae,flavivirus,,,,,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Homo sapiens,existing_who_network_host,VIRION,,,TRUE,species_like,TRUE,TRUE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Orthoflavivirus nilense,11082,High,West Nile fever,9612,Canis lupus,flasuviricetes,amarillovirales,flaviviridae,orthoflavivirus,chordata,mammalia,canidae,carnivora,Not specified,FALSE,FALSE,detection_method=Not specified,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Canis lupus,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Orthoflavivirus nilense,11082,High,West Nile fever,9612,Canis lupus,flasuviricetes,amarillovirales,flaviviridae,orthoflavivirus,chordata,mammalia,canidae,carnivora,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Canis lupus,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Orthoflavivirus nilense,11082,High,West Nile fever,9614,Canis latrans,flasuviricetes,amarillovirales,flaviviridae,orthoflavivirus,chordata,mammalia,canidae,carnivora,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Canis latrans,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Orthoflavivirus nilense,11082,High,West Nile fever,9627,Vulpes vulpes,flasuviricetes,amarillovirales,flaviviridae,orthoflavivirus,chordata,mammalia,canidae,carnivora,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Vulpes vulpes,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Orthoflavivirus nilense,11082,High,West Nile fever,9643,Ursus americanus,flasuviricetes,amarillovirales,flaviviridae,orthoflavivirus,chordata,mammalia,ursidae,carnivora,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Ursus americanus,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Orthoflavivirus nilense,11082,High,West Nile fever,9644,Ursus arctos,flasuviricetes,amarillovirales,flaviviridae,orthoflavivirus,chordata,mammalia,ursidae,carnivora,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Ursus arctos,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Orthoflavivirus nilense,11082,High,West Nile fever,9644,Ursus arctos,flasuviricetes,amarillovirales,flaviviridae,orthoflavivirus,chordata,mammalia,ursidae,carnivora,Isolation/Observation,TRUE,TRUE,,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Ursus arctos,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Orthoflavivirus nilense,11082,High,West Nile fever,9649,Ailurus fulgens,flasuviricetes,amarillovirales,flaviviridae,orthoflavivirus,chordata,mammalia,ailuridae,carnivora,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Ailurus fulgens,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Orthoflavivirus nilense,11082,High,West Nile fever,9654,Procyon lotor,flasuviricetes,amarillovirales,flaviviridae,orthoflavivirus,chordata,mammalia,procyonidae,carnivora,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Procyon lotor,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Orthoflavivirus nilense,11082,High,West Nile fever,9689,Panthera leo,flasuviricetes,amarillovirales,flaviviridae,orthoflavivirus,chordata,mammalia,felidae,carnivora,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Panthera leo,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Orthoflavivirus nilense,11082,High,West Nile fever,9694,Panthera tigris,flasuviricetes,amarillovirales,flaviviridae,orthoflavivirus,chordata,mammalia,felidae,carnivora,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Panthera tigris,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Orthoflavivirus nilense,11082,High,West Nile fever,9696,Puma concolor,flasuviricetes,amarillovirales,flaviviridae,orthoflavivirus,chordata,mammalia,felidae,carnivora,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Puma concolor,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Orthoflavivirus nilense,11082,High,West Nile fever,9720,Phoca vitulina,flasuviricetes,amarillovirales,flaviviridae,orthoflavivirus,chordata,mammalia,phocidae,carnivora,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Phoca vitulina,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Orthoflavivirus nilense,11082,High,West Nile fever,9733,Orcinus orca,flasuviricetes,amarillovirales,flaviviridae,orthoflavivirus,chordata,mammalia,delphinidae,artiodactyla,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Orcinus orca,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Orthoflavivirus nilense,11082,High,West Nile fever,9783,elephas maximus,flasuviricetes,amarillovirales,flaviviridae,orthoflavivirus,,,,,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,elephas maximus,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Orthoflavivirus nilense,11082,High,West Nile fever,9793,Equus asinus,flasuviricetes,amarillovirales,flaviviridae,orthoflavivirus,chordata,mammalia,equidae,perissodactyla,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Equus asinus,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,TRUE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Orthoflavivirus nilense,11082,High,West Nile fever,9796,Equus caballus,flasuviricetes,amarillovirales,flaviviridae,orthoflavivirus,chordata,mammalia,equidae,perissodactyla,Isolation/Observation,TRUE,TRUE,,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Equus caballus,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,TRUE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Orthoflavivirus nilense,11082,High,West Nile fever,9796,Equus caballus,flasuviricetes,amarillovirales,flaviviridae,orthoflavivirus,chordata,mammalia,equidae,perissodactyla,Not specified,FALSE,FALSE,detection_method=Not specified,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Equus caballus,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,TRUE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Orthoflavivirus nilense,11082,High,West Nile fever,9796,Equus caballus,flasuviricetes,amarillovirales,flaviviridae,orthoflavivirus,chordata,mammalia,equidae,perissodactyla,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Equus caballus,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,TRUE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Orthoflavivirus nilense,11082,High,West Nile fever,9809,rhinoceros unicornis,flasuviricetes,amarillovirales,flaviviridae,orthoflavivirus,,,,,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,rhinoceros unicornis,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Orthoflavivirus nilense,11082,High,West Nile fever,9823,Sus scrofa,flasuviricetes,amarillovirales,flaviviridae,orthoflavivirus,chordata,mammalia,suidae,artiodactyla,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Sus scrofa,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,TRUE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Orthoflavivirus nilense,11082,High,West Nile fever,9823,Sus scrofa,flasuviricetes,amarillovirales,flaviviridae,orthoflavivirus,chordata,mammalia,suidae,artiodactyla,Not specified,FALSE,FALSE,detection_method=Not specified,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Sus scrofa,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,TRUE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Orthoflavivirus nilense,11082,High,West Nile fever,9858,Capreolus capreolus,flasuviricetes,amarillovirales,flaviviridae,orthoflavivirus,chordata,mammalia,cervidae,artiodactyla,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Capreolus capreolus,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Orthoflavivirus nilense,11082,High,West Nile fever,9860,Cervus elaphus,flasuviricetes,amarillovirales,flaviviridae,orthoflavivirus,chordata,mammalia,cervidae,artiodactyla,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Cervus elaphus,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Orthoflavivirus nilense,11082,High,West Nile fever,9870,rangifer tarandus,flasuviricetes,amarillovirales,flaviviridae,orthoflavivirus,,,,,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,rangifer tarandus,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Orthoflavivirus nilense,11082,High,West Nile fever,9874,Odocoileus virginianus,flasuviricetes,amarillovirales,flaviviridae,orthoflavivirus,chordata,mammalia,cervidae,artiodactyla,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Odocoileus virginianus,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Orthoflavivirus nilense,11082,High,West Nile fever,9874,Odocoileus virginianus,flasuviricetes,amarillovirales,flaviviridae,orthoflavivirus,chordata,mammalia,cervidae,artiodactyla,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Odocoileus virginianus,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Orthoflavivirus nilense,11082,High,West Nile fever,9913,Bos taurus,flasuviricetes,amarillovirales,flaviviridae,orthoflavivirus,chordata,mammalia,bovidae,artiodactyla,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Bos taurus,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,TRUE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Orthoflavivirus nilense,11082,High,West Nile fever,9940,Ovis aries,flasuviricetes,amarillovirales,flaviviridae,orthoflavivirus,chordata,mammalia,bovidae,artiodactyla,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Ovis aries,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,TRUE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Orthoflavivirus nilense,11082,High,West Nile fever,9940,Ovis aries,flasuviricetes,amarillovirales,flaviviridae,orthoflavivirus,chordata,mammalia,bovidae,artiodactyla,Not specified,FALSE,FALSE,detection_method=Not specified,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Ovis aries,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,TRUE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Orthoflavivirus nilense,11082,High,West Nile fever,9940,Ovis aries,flasuviricetes,amarillovirales,flaviviridae,orthoflavivirus,chordata,mammalia,bovidae,artiodactyla,PCR/Sequencing,TRUE,TRUE,,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Ovis aries,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,TRUE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Orthoflavivirus nilense,11082,High,West Nile fever,9983,Lepus europaeus,flasuviricetes,amarillovirales,flaviviridae,orthoflavivirus,chordata,mammalia,leporidae,lagomorpha,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Lepus europaeus,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Orthoflavivirus nilense,11082,High,West Nile fever,9986,Oryctolagus cuniculus,flasuviricetes,amarillovirales,flaviviridae,orthoflavivirus,chordata,mammalia,leporidae,lagomorpha,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Oryctolagus cuniculus,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,TRUE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Orthoflavivirus nilense,11082,High,West Nile fever,9995,Marmota monax,flasuviricetes,amarillovirales,flaviviridae,orthoflavivirus,chordata,mammalia,sciuridae,rodentia,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,Marmota monax,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Orthoflavivirus nilense,11082,High,West Nile fever,9997,spermophilus citellus,flasuviricetes,amarillovirales,flaviviridae,orthoflavivirus,,,,,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,spermophilus citellus,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
Orthoflavivirus nilense,11082,High,West Nile fever,10009,tamiasciurus hudsonicus,flasuviricetes,amarillovirales,flaviviridae,orthoflavivirus,,,,,Antibodies,FALSE,FALSE,detection_method=Antibodies,VIRION,virus,TRUE,TRUE,include,Included in current default modelling scope after transmission-rule review.,tamiasciurus hudsonicus,existing_who_network_host,VIRION,,,TRUE,species_like,FALSE,FALSE,FALSE,who,combined_who_network.csv,FALSE,,,,,,,,,,
