matched_who_host,matched_who_host_tax_id,matched_who_host_class,matched_who_host_order,matched_who_host_family,vector_species_analysis,vector_species_needs_review,vector_name_taxonomy_examples,interaction_type_examples,source_dataset_examples,country_examples,associated_pathogen_examples,associated_parasite_examples,record_count
Rattus rattus,10117,mammalia,rodentia,muridae,Dermacentor variabilis,FALSE,Dermacentor variabilis,on_host_occurrence,TickMap,United States of America,,,16
Rattus rattus,10117,mammalia,rodentia,muridae,Echidnophaga gallinacea,FALSE,Echidnophaga gallinacea,on_host_occurrence,FleaMap,Egypt; Japan; Kenya; Madagascar; United States,,,27
Rattus rattus,10117,mammalia,rodentia,muridae,Gigantolaelaps vitzthumi,FALSE,Gigantolaelaps vitzthumi,on_host_occurrence,MiteMap,Brazil,,,2
Rattus rattus,10117,mammalia,rodentia,muridae,Gigantolaelaps wolffsohni,FALSE,Gigantolaelaps wolffsohni,on_host_occurrence,MiteMap,Brazil,,,1
Rattus rattus,10117,mammalia,rodentia,muridae,Haemaphysalis leachi,FALSE,Haemaphysalis leachi,on_host_occurrence,TickMap,"Congo, The Democratic Republic of The; South Africa",,,4
Rattus rattus,10117,mammalia,rodentia,muridae,Haemaphysalis parmata,FALSE,Haemaphysalis parmata,on_host_occurrence,TickMap,"Congo, The Democratic Republic of The",,,1
Rattus rattus,10117,mammalia,rodentia,muridae,Hyalomma impressum,FALSE,Hyalomma impressum,on_host_occurrence,TickMap,South Africa,,,1
Rattus rattus,10117,mammalia,rodentia,muridae,Ixodes angustus,FALSE,Ixodes angustus,on_host_occurrence,TickMap,United States of America,,,5
Rattus rattus,10117,mammalia,rodentia,muridae,Ixodes auriculaelongae,FALSE,Ixodes auriculaelongae,on_host_occurrence,TickMap,"Congo, The Democratic Republic of The",,,1
Rattus rattus,10117,mammalia,rodentia,muridae,Ixodes minor,FALSE,Ixodes minor,on_host_occurrence,TickMap,United States of America,,,40
Rattus rattus,10117,mammalia,rodentia,muridae,Ixodes scapularis,FALSE,Ixodes scapularis,on_host_occurrence,TickMap,United States of America,,,8
Rattus rattus,10117,mammalia,rodentia,muridae,Ixodes ventalloi,FALSE,Ixodes ventalloi,on_host_occurrence,TickMap,Morocco,,,1
Rattus rattus,10117,mammalia,rodentia,muridae,Laelaps manguinhosi,FALSE,Laelaps manguinhosi,on_host_occurrence,MiteMap,Brazil,,,1
Rattus rattus,10117,mammalia,rodentia,muridae,Laelaps paulistanensis,FALSE,Laelaps paulistanensis,on_host_occurrence,MiteMap,Brazil,,,2
Rattus rattus,10117,mammalia,rodentia,muridae,Leptotrombidium chiangraiensis,FALSE,Leptotrombidium chiangraiensis,on_host_occurrence,MiteMap,Thailand,,Orientia tsutsugamushi,3
Rattus rattus,10117,mammalia,rodentia,muridae,Leptotrombidium imphalum,FALSE,Leptotrombidium imphalum,on_host_occurrence,MiteMap,Thailand,,Orientia tsutsugamushi,1
Rattus rattus,10117,mammalia,rodentia,muridae,Megabothris abantis,FALSE,Megabothris abantis,on_host_occurrence,FleaMap,United States,,,2
Rattus rattus,10117,mammalia,rodentia,muridae,Mysolaelaps microspinosus,FALSE,Mysolaelaps microspinosus,on_host_occurrence,MiteMap,Brazil,,,1
Rattus rattus,10117,mammalia,rodentia,muridae,Mysolaelaps parvispinosus,FALSE,Mysolaelaps parvispinosus,on_host_occurrence,MiteMap,Brazil,,,1
Rattus rattus,10117,mammalia,rodentia,muridae,Ornithodoros talaje,FALSE,Ornithodoros talaje,on_host_occurrence,TickMap,Panama,,,3
Rattus rattus,10117,mammalia,rodentia,muridae,Polygenis atopus,FALSE,Polygenis atopus,on_host_occurrence,FleaMap,Brazil,,,3
Rattus rattus,10117,mammalia,rodentia,muridae,Polygenis axius,TRUE,Polygenis axius proxima,on_host_occurrence,FleaMap,Brazil,,,1
Rattus rattus,10117,mammalia,rodentia,muridae,Polygenis bohlsi,FALSE,Polygenis bohlsi bohlsi,on_host_occurrence,FleaMap,Brazil,,,1
Rattus rattus,10117,mammalia,rodentia,muridae,Polygenis bohlsi,TRUE,Polygenis bohlsi jordani,on_host_occurrence,FleaMap,Brazil,,,2
Rattus rattus,10117,mammalia,rodentia,muridae,Polygenis pradoi,FALSE,Polygenis pradoi,on_host_occurrence,FleaMap,Brazil,,,3
Rattus rattus,10117,mammalia,rodentia,muridae,Polygenis pygaerus,FALSE,Polygenis pygaerus,on_host_occurrence,FleaMap,Brazil,,,2
Rattus rattus,10117,mammalia,rodentia,muridae,Polygenis rimatus,FALSE,Polygenis rimatus,on_host_occurrence,FleaMap,Brazil,,,3
Rattus rattus,10117,mammalia,rodentia,muridae,Polygenis tripus,FALSE,Polygenis tripus,on_host_occurrence,FleaMap,Brazil,,,2
Rattus rattus,10117,mammalia,rodentia,muridae,Pulex irritans,FALSE,Pulex irritans,on_host_occurrence,FleaMap,Brazil,,,1
Rattus rattus,10117,mammalia,rodentia,muridae,Rhipicephalus sanguineus,FALSE,Rhipicephalus sanguineus,on_host_occurrence,TickMap,"Congo, The Democratic Republic of The",,,1
Rattus rattus,10117,mammalia,rodentia,muridae,Tur aragaoi,FALSE,Tur aragaoi,on_host_occurrence,MiteMap,Brazil,,,1
Rattus rattus,10117,mammalia,rodentia,muridae,Xenopsylla bantorum,FALSE,Xenopsylla bantorum,on_host_occurrence,FleaMap,Ethiopia,,,3
Rattus rattus,10117,mammalia,rodentia,muridae,Xenopsylla cheopis,FALSE,Xenopsylla cheopis,on_host_occurrence,FleaMap,Brazil; Egypt; Eritrea; Guam; Myanmar; South Africa; Turkey; United States; Yemen,,,84
Rattus tanezumi,35732,mammalia,rodentia,muridae,Sarcoptes scabiei,FALSE,Sarcoptes scabiei,on_host_occurrence,MiteMap,Thailand,,,1
Rattus tanezumi,35732,mammalia,rodentia,muridae,Xenopsylla cheopis,FALSE,Xenopsylla cheopis,on_host_occurrence,FleaMap,Indonesia; Nepal; Philippines; United States,,,82
Rattus tiomanicus,83755,mammalia,rodentia,muridae,Xenopsylla cheopis,FALSE,Xenopsylla cheopis,on_host_occurrence,FleaMap,Indonesia,,,2
Reithrodontomys fulvescens,56213,mammalia,rodentia,cricetidae,Dermacentor variabilis,FALSE,Dermacentor variabilis,on_host_occurrence,TickMap,United States of America,,,8
Reithrodontomys megalotis,44234,mammalia,rodentia,cricetidae,Dermacentor occidentalis,FALSE,Dermacentor occidentalis,on_host_occurrence,TickMap,United States of America,,,32
Reithrodontomys megalotis,44234,mammalia,rodentia,cricetidae,Dermacentor variabilis,FALSE,Dermacentor variabilis,on_host_occurrence,TickMap,United States of America,,,8
Reithrodontomys megalotis,44234,mammalia,rodentia,cricetidae,Ixodes angustus,FALSE,Ixodes angustus,on_host_occurrence,TickMap,United States of America,,,5
Reithrodontomys megalotis,44234,mammalia,rodentia,cricetidae,Ixodes pacificus,FALSE,Ixodes pacificus,on_host_occurrence,TickMap,United States of America,,,12
Reithrodontomys megalotis,44234,mammalia,rodentia,cricetidae,Ixodes spinipalpis,FALSE,Ixodes spinipalpis,on_host_occurrence,TickMap,United States of America,,B. burgdorferi; Borrelia bissettii; Borrelia microtti; aoHGE,13
Rhea pennata,8795,aves,struthioniformes,rheidae,Aedes japonicus,FALSE,Aedes japonicus,blood_meal,BloodMealMap,Switzerland,,,1
Rousettus aegyptiacus,9407,mammalia,chiroptera,pteropodidae,Argas vespertilionis,FALSE,Argas vespertilionis,on_host_occurrence,TickMap,Sudan,,,1
Rousettus aegyptiacus,9407,mammalia,chiroptera,pteropodidae,Ornithodoros faini,FALSE,Ornithodoros faini,on_host_occurrence,TickMap,Zimbabwe,,,1
Rousettus aegyptiacus,9407,mammalia,chiroptera,pteropodidae,Ornithodoros salahi,FALSE,Ornithodoros salahi,on_host_occurrence,TickMap,Egypt,,,1
Sciurus carolinensis,30640,mammalia,rodentia,sciuridae,Aedes hendersoni,FALSE,Aedes hendersoni,blood_meal,BloodMealMap,Unites States,,,2
Sciurus carolinensis,30640,mammalia,rodentia,sciuridae,Aedes triseriatus,FALSE,Aedes triseriatus,blood_meal,BloodMealMap,Unites States,,,2
Sciurus carolinensis,30640,mammalia,rodentia,sciuridae,Aedes vexans,FALSE,Aedes vexans,blood_meal,BloodMealMap,Unites States,,,1
Sciurus carolinensis,30640,mammalia,rodentia,sciuridae,Amblyomma americanum,FALSE,Amblyomma americanum,on_host_occurrence,TickMap,United States of America,,,24
Sciurus carolinensis,30640,mammalia,rodentia,sciuridae,Culex cedecei,FALSE,Culex cedecei,blood_meal,BloodMealMap,Unites States,,,1
Sciurus carolinensis,30640,mammalia,rodentia,sciuridae,Culex pipiens,FALSE,Culex pipiens,blood_meal,BloodMealMap,Unites States,,,1
Sciurus carolinensis,30640,mammalia,rodentia,sciuridae,Culex restuans,FALSE,Culex restuans,blood_meal,BloodMealMap,Unites States,,,1
Sciurus carolinensis,30640,mammalia,rodentia,sciuridae,Dermacentor variabilis,FALSE,Dermacentor variabilis,on_host_occurrence,TickMap,United States of America,,,48
Sciurus carolinensis,30640,mammalia,rodentia,sciuridae,Haemaphysalis leporispalustris,FALSE,Haemaphysalis leporispalustris,on_host_occurrence,TickMap,United States of America,,,16
Sciurus carolinensis,30640,mammalia,rodentia,sciuridae,Ixodes affinis,FALSE,Ixodes affinis,on_host_occurrence,TickMap,United States of America,,,8
Sciurus carolinensis,30640,mammalia,rodentia,sciuridae,Ixodes marxi,FALSE,Ixodes marxi,on_host_occurrence,TickMap,United States of America,,,20
Sciurus carolinensis,30640,mammalia,rodentia,sciuridae,Ixodes muris,FALSE,Ixodes muris,on_host_occurrence,TickMap,United States of America,,,16
Sciurus carolinensis,30640,mammalia,rodentia,sciuridae,Ixodes scapularis,FALSE,Ixodes scapularis,on_host_occurrence,TickMap,United States; United States of America,,Borrelia burgdorferi,9
Sciurus carolinensis,30640,mammalia,rodentia,sciuridae,Ixodes texanus,FALSE,Ixodes texanus,on_host_occurrence,TickMap,United States of America,,,4
Sciurus carolinensis,30640,mammalia,rodentia,sciuridae,Polygenis gwyni,FALSE,Polygenis gwyni,on_host_occurrence,FleaMap,United States,,,1
Sciurus carolinensis,30640,mammalia,rodentia,sciuridae,Xenopsylla cheopis,FALSE,Xenopsylla cheopis,on_host_occurrence,FleaMap,United States,,,1
Sciurus niger,34861,mammalia,rodentia,sciuridae,Aedes trivittatus,FALSE,Aedes trivittatus,blood_meal,BloodMealMap,Unites States,,,1
Sciurus niger,34861,mammalia,rodentia,sciuridae,Aedes vexans,FALSE,Aedes vexans,blood_meal,BloodMealMap,Unites States,,,1
Sciurus niger,34861,mammalia,rodentia,sciuridae,Amblyomma americanum,FALSE,Amblyomma americanum,on_host_occurrence,TickMap,United States of America,,,24
Sciurus niger,34861,mammalia,rodentia,sciuridae,Culex quinquefasciatus,FALSE,Culex quinquefasciatus,blood_meal,BloodMealMap,Unites States,,,1
Sciurus niger,34861,mammalia,rodentia,sciuridae,Culex tarsalis,FALSE,Culex tarsalis,blood_meal,BloodMealMap,Unites States,,,1
Sciurus niger,34861,mammalia,rodentia,sciuridae,Dermacentor variabilis,FALSE,Dermacentor variabilis,on_host_occurrence,TickMap,United States of America,,,16
Sciurus niger,34861,mammalia,rodentia,sciuridae,Haemaphysalis leporispalustris,FALSE,Haemaphysalis leporispalustris,on_host_occurrence,TickMap,United States of America,,,8
Sciurus niger,34861,mammalia,rodentia,sciuridae,Ixodes marxi,FALSE,Ixodes marxi,on_host_occurrence,TickMap,United States of America,,,8
Sciurus niger,34861,mammalia,rodentia,sciuridae,Xenopsylla cheopis,FALSE,Xenopsylla cheopis,on_host_occurrence,FleaMap,United States,,,1
Scolopax minor,56299,aves,charadriiformes,scolopacidae,Aedes canadensis,FALSE,Aedes canadensis,blood_meal,BloodMealMap,Unites States,,,1
Scolopax minor,56299,aves,charadriiformes,scolopacidae,Culiseta melanura,FALSE,Culiseta melanura,blood_meal,BloodMealMap,Unites States,,,1
Scolopax minor,56299,aves,charadriiformes,scolopacidae,Culiseta morsitans,FALSE,Culiseta morsitans,blood_meal,BloodMealMap,Unites States,,,1
Scolopax minor,56299,aves,charadriiformes,scolopacidae,Ixodes scapularis,FALSE,Ixodes scapularis,on_host_occurrence,TickMap,United States; United States of America,,,8
Serinus canaria,9135,aves,passeriformes,fringillidae,Aedes vexans,FALSE,Aedes vexans,blood_meal,BloodMealMap,Unites States,,,1
Serinus canaria,9135,aves,passeriformes,fringillidae,Culex pipiens,FALSE,Culex pipiens,blood_meal,BloodMealMap,Unites States,,,1
Sigmodon hispidus,42415,mammalia,rodentia,cricetidae,Amblyomma americanum,FALSE,Amblyomma americanum,on_host_occurrence,TickMap,United States of America,,,34
Sigmodon hispidus,42415,mammalia,rodentia,cricetidae,Amblyomma maculatum,FALSE,Amblyomma maculatum,on_host_occurrence,TickMap,United States of America,,Rickettsia parkeri,48
Sigmodon hispidus,42415,mammalia,rodentia,cricetidae,Ctenocephalides felis,FALSE,Ctenocephalides felis,on_host_occurrence,FleaMap,Venezuela,,,1
Sigmodon hispidus,42415,mammalia,rodentia,cricetidae,Culex cedecei,FALSE,Culex cedecei,blood_meal,BloodMealMap,Unites States,,,2
Sigmodon hispidus,42415,mammalia,rodentia,cricetidae,Dermacentor variabilis,FALSE,Dermacentor variabilis,on_host_occurrence,TickMap,United States of America,,,136
Sigmodon hispidus,42415,mammalia,rodentia,cricetidae,Haemaphysalis leporispalustris,FALSE,Haemaphysalis leporispalustris,on_host_occurrence,TickMap,United States of America,,,16
Sigmodon hispidus,42415,mammalia,rodentia,cricetidae,Ixodes affinis,FALSE,Ixodes affinis,on_host_occurrence,TickMap,United States of America,,,16
Sigmodon hispidus,42415,mammalia,rodentia,cricetidae,Ixodes cookei,FALSE,Ixodes cookei,on_host_occurrence,TickMap,United States of America,,,16
Sigmodon hispidus,42415,mammalia,rodentia,cricetidae,Ixodes dentatus,FALSE,Ixodes dentatus,on_host_occurrence,TickMap,United States of America,,,8
Sigmodon hispidus,42415,mammalia,rodentia,cricetidae,Ixodes minor,FALSE,Ixodes minor,on_host_occurrence,TickMap,United States of America,,,40
Sigmodon hispidus,42415,mammalia,rodentia,cricetidae,Ixodes scapularis,FALSE,Ixodes scapularis,on_host_occurrence,TickMap,United States of America,,Borrelia burgdorferi,24
Sigmodon hispidus,42415,mammalia,rodentia,cricetidae,Polygenis gwyni,FALSE,Polygenis gwyni,on_host_occurrence,FleaMap,United States,,,111
Sigmodon hispidus,42415,mammalia,rodentia,cricetidae,Rhipicephalus sanguineus,FALSE,Rhipicephalus sanguineus,on_host_occurrence,TickMap,United States of America,,,4
Sigmodon hispidus,42415,mammalia,rodentia,cricetidae,Xenopsylla cheopis,FALSE,Xenopsylla cheopis,on_host_occurrence,FleaMap,United States,,,1
Sorex araneus,42254,mammalia,eulipotyphla,soricidae,Ixodes muris,FALSE,Ixodes muris,on_host_occurrence,TickMap,United States of America,,,8
Spatula clypeata,75838,aves,anseriformes,anatidae,Culex tarsalis,FALSE,Culex tarsalis,blood_meal,BloodMealMap,Unites States,,,1
Spatula discors,75842,aves,anseriformes,anatidae,Culiseta melanura,FALSE,Culiseta melanura,blood_meal,BloodMealMap,Unites States,,,1
Spheniscus humboldti,9240,aves,sphenisciformes,spheniscidae,Aedes japonicus,FALSE,Aedes japonicus,blood_meal,BloodMealMap,Switzerland,,,1
Spheniscus humboldti,9240,aves,sphenisciformes,spheniscidae,Anopheles maculipennis,FALSE,Anopheles maculipennis,blood_meal,BloodMealMap,Switzerland,,,1
Spheniscus humboldti,9240,aves,sphenisciformes,spheniscidae,Culex territans,FALSE,Culex territans,blood_meal,BloodMealMap,Switzerland,,,1
Spilopelia chinensis,115700,aves,columbiformes,columbidae,Culex quinquefasciatus,FALSE,Culex quinquefasciatus,blood_meal,BloodMealMap,Malaysia,,,1
Spinus tristis,54773,aves,passeriformes,fringillidae,Culex pipiens,FALSE,Culex pipiens,blood_meal,BloodMealMap,Unites States,,,1
Spinus tristis,54773,aves,passeriformes,fringillidae,Culex tarsalis,FALSE,Culex tarsalis,blood_meal,BloodMealMap,Unites States,,,2
Spinus tristis,54773,aves,passeriformes,fringillidae,Culiseta melanura,FALSE,Culiseta melanura,blood_meal,BloodMealMap,Unites States,,,1
Spinus tristis,54773,aves,passeriformes,fringillidae,Ixodes scapularis,FALSE,Ixodes scapularis,on_host_occurrence,TickMap,United States of America,,,8
Streptopelia decaocto,177147,aves,columbiformes,columbidae,Culex pipiens,FALSE,Culex pipiens,blood_meal,BloodMealMap,Italy; Unites States,,,2
Streptopelia decaocto,177147,aves,columbiformes,columbidae,Culex quinquefasciatus,FALSE,Culex quinquefasciatus,blood_meal,BloodMealMap,Unites States,,,1
Streptopelia decaocto,177147,aves,columbiformes,columbidae,Culex stigmatosoma,FALSE,Culex stigmatosoma,blood_meal,BloodMealMap,Unites States,,,1
Streptopelia decaocto,177147,aves,columbiformes,columbidae,Culex tarsalis,FALSE,Culex tarsalis,blood_meal,BloodMealMap,Unites States,,,2
Strix aluco,111821,aves,strigiformes,strigidae,Hyalomma aegyptium,FALSE,Hyalomma aegyptium,on_host_occurrence,TickMap,Morocco,,,1
Strix varia,57075,aves,strigiformes,strigidae,Culex erraticus,FALSE,Culex erraticus,blood_meal,BloodMealMap,Unites States,,,1
Strix varia,57075,aves,strigiformes,strigidae,Culiseta melanura,FALSE,Culiseta melanura,blood_meal,BloodMealMap,Unites States,,,1
Strix varia,57075,aves,strigiformes,strigidae,Ornithodoros capensis,FALSE,Ornithodoros capensis,on_host_occurrence,TickMap,United States of America,,,4
Struthio camelus,8801,aves,struthioniformes,struthionidae,Amblyomma hebraeum,FALSE,Amblyomma hebraeum,on_host_occurrence,TickMap,Zimbabwe,,,1
Struthio camelus,8801,aves,struthioniformes,struthionidae,Armigeres subalbatus,FALSE,Armigeres subalbatus,blood_meal,BloodMealMap,Japan,,,2
Struthio camelus,8801,aves,struthioniformes,struthionidae,Culex quinquefasciatus,FALSE,Culex quinquefasciatus,blood_meal,BloodMealMap,Japan; Unites States,,,2
Struthio camelus,8801,aves,struthioniformes,struthionidae,Culex vishnui,FALSE,Culex vishnui,blood_meal,BloodMealMap,Japan,,,1
Struthio camelus,8801,aves,struthioniformes,struthionidae,Hyalomma impressum,FALSE,Hyalomma impressum,on_host_occurrence,TickMap,South Africa,,,1
Struthio camelus,8801,aves,struthioniformes,struthionidae,Rhipicephalus deltoideus,FALSE,Rhipicephalus deltoideus,on_host_occurrence,TickMap,Uganda,,,1
Struthio camelus,8801,aves,struthioniformes,struthionidae,Rhipicephalus guilhoni,FALSE,Rhipicephalus guilhoni,on_host_occurrence,TickMap,Cameroon,,,1
Struthio camelus,8801,aves,struthioniformes,struthionidae,Rhipicephalus sanguineus,FALSE,Rhipicephalus sanguineus,on_host_occurrence,TickMap,Mali,,,1
Struthio camelus,8801,aves,struthioniformes,struthionidae,Rhipicephalus turanicus,FALSE,Rhipicephalus turanicus,on_host_occurrence,TickMap,Morocco,,,1
Sturnus vulgaris,9172,aves,passeriformes,sturnidae,Culex modestus,FALSE,Culex modestus,blood_meal,BloodMealMap,Czechia,,,1
Sturnus vulgaris,9172,aves,passeriformes,sturnidae,Culex pipiens,FALSE,Culex pipiens,blood_meal,BloodMealMap,Czechia; United Kingdom; Unites States,,,8
Sturnus vulgaris,9172,aves,passeriformes,sturnidae,Culex quinquefasciatus,FALSE,Culex quinquefasciatus,blood_meal,BloodMealMap,Unites States,,,1
Sturnus vulgaris,9172,aves,passeriformes,sturnidae,Culex restuans,FALSE,Culex restuans,blood_meal,BloodMealMap,Unites States,,,1
Sturnus vulgaris,9172,aves,passeriformes,sturnidae,Culex stigmatosoma,FALSE,Culex stigmatosoma,blood_meal,BloodMealMap,Unites States,,,1
Sturnus vulgaris,9172,aves,passeriformes,sturnidae,Culex tarsalis,FALSE,Culex tarsalis,blood_meal,BloodMealMap,Unites States,,,6
Sturnus vulgaris,9172,aves,passeriformes,sturnidae,Culex territans,FALSE,Culex territans,blood_meal,BloodMealMap,Unites States,,,1
Sturnus vulgaris,9172,aves,passeriformes,sturnidae,Culex thriambus,FALSE,Culex thriambus,blood_meal,BloodMealMap,Unites States,,,1
Sturnus vulgaris,9172,aves,passeriformes,sturnidae,Culiseta melanura,FALSE,Culiseta melanura,blood_meal,BloodMealMap,Unites States,,,1
Sturnus vulgaris,9172,aves,passeriformes,sturnidae,Culiseta morsitans,FALSE,Culiseta morsitans,blood_meal,BloodMealMap,Unites States,,,1
Sturnus vulgaris,9172,aves,passeriformes,sturnidae,Haemaphysalis leporispalustris,FALSE,Haemaphysalis leporispalustris,on_host_occurrence,TickMap,United States of America,,B. burgdorferi sensu stricto; A. phagocytophilum,17
Suncus murinus,9378,mammalia,eulipotyphla,soricidae,Aedes albopictus,FALSE,Aedes albopictus,blood_meal,BloodMealMap,Japan,,,1
Suncus murinus,9378,mammalia,eulipotyphla,soricidae,Xenopsylla cheopis,FALSE,Xenopsylla cheopis,on_host_occurrence,FleaMap,Indonesia,,,14
Suricata suricatta,37032,mammalia,carnivora,herpestidae,Ctenocephalides felis,FALSE,Ctenocephalides felis,on_host_occurrence,FleaMap,South Africa,,,1
Suricata suricatta,37032,mammalia,carnivora,herpestidae,Echidnophaga gallinacea,FALSE,Echidnophaga gallinacea,on_host_occurrence,FleaMap,Botswana; South Africa,,,110
