analysis_unit_id,readiness_disease_name,disease_name,species_name,tax_id,host_class,host_order,host_family,host_detection_method,host_role_assignment,host_role_confidence,host_role_needs_manual_review,host_role_assignment_status,source_pathogens,in_current_role_review_scope,in_gibb_etal,in_empres_i,taxonomy_caution
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Agropsar sturninus,2675479,aves,passeriformes,sturnidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Ailuropoda melanoleuca,9646,mammalia,carnivora,ursidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Aix galericulata,8832,aves,anseriformes,anatidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Aix sponsa,8833,aves,anseriformes,anatidae,Isolation/Observation; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Alca torda,28689,aves,charadriiformes,alcidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Alectoris barbara,40177,aves,galliformes,phasianidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Alectoris chukar,9078,aves,galliformes,phasianidae,Isolation/Observation; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Alligator sinensis,38654,reptilia,crocodylia,alligatoridae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Alopochen aegyptiaca,30382,aves,anseriformes,anatidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Amazona albifrons,241569,aves,psittaciformes,psittacidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
